None,date,ticker,adj_close
2156,2018-02-21,ABC,98.57
2157,2018-02-20,ABC,99.94
2158,2018-02-16,ABC,99.4
2159,2018-02-15,ABC,97.6
2160,2018-02-14,ABC,96.4
2161,2018-02-13,ABC,97.77
2162,2018-02-12,ABC,89.45
2163,2018-02-09,ABC,89.19
2164,2018-02-08,ABC,91.55
2165,2018-02-07,ABC,94.22
2166,2018-02-06,ABC,91.54
2167,2018-02-05,ABC,91.9
2168,2018-02-02,ABC,96.02
2169,2018-02-01,ABC,99.29
2170,2018-01-31,ABC,99.67
2171,2018-01-30,ABC,102.46
2172,2018-01-29,ABC,105.09
2173,2018-01-26,ABC,105.48
2174,2018-01-25,ABC,104.37
2175,2018-01-24,ABC,104.62
2176,2018-01-23,ABC,102.81
2177,2018-01-22,ABC,102.66
2178,2018-01-19,ABC,100.06
2179,2018-01-18,ABC,100.86
2180,2018-01-17,ABC,101.3
2181,2018-01-16,ABC,99.55
2182,2018-01-12,ABC,99.0
2183,2018-01-11,ABC,98.14
2184,2018-01-10,ABC,97.21
2185,2018-01-09,ABC,97.52
2186,2018-01-08,ABC,96.9
2187,2018-01-05,ABC,95.32
2188,2018-01-04,ABC,94.18
2189,2018-01-03,ABC,94.39
2190,2018-01-02,ABC,94.04
2191,2017-12-29,ABC,91.82
2192,2017-12-28,ABC,92.59
2193,2017-12-27,ABC,92.6
2194,2017-12-26,ABC,93.25
2195,2017-12-22,ABC,92.46
2196,2017-12-21,ABC,92.99
2197,2017-12-20,ABC,93.74
2198,2017-12-19,ABC,93.79
2199,2017-12-18,ABC,92.4
2200,2017-12-15,ABC,93.17
2201,2017-12-14,ABC,89.31
2202,2017-12-13,ABC,88.48
2203,2017-12-12,ABC,87.82
2204,2017-12-11,ABC,86.77
2205,2017-12-08,ABC,86.7
2206,2017-12-07,ABC,85.93
2207,2017-12-06,ABC,85.99
2208,2017-12-05,ABC,85.89
2209,2017-12-04,ABC,87.42
2210,2017-12-01,ABC,84.95
2211,2017-11-30,ABC,84.82
2212,2017-11-29,ABC,84.66
2213,2017-11-28,ABC,83.15
2214,2017-11-27,ABC,81.12
2215,2017-11-24,ABC,81.23
2216,2017-11-22,ABC,81.4
2217,2017-11-21,ABC,79.46
2218,2017-11-20,ABC,77.46
2219,2017-11-17,ABC,78.84
2220,2017-11-16,ABC,79.924771522343
2221,2017-11-15,ABC,77.158106538753
2222,2017-11-14,ABC,75.038323655643
2223,2017-11-13,ABC,75.038323655643
2224,2017-11-10,ABC,74.64024236304
2225,2017-11-09,ABC,74.908947235547
2226,2017-11-07,ABC,74.550674072204
2227,2017-11-06,ABC,74.500913910629
2228,2017-11-03,ABC,74.441201716738
2229,2017-11-02,ABC,72.878732643272
2230,2017-11-01,ABC,76.252471598081
2231,2017-10-31,ABC,76.580888664479
2232,2017-10-30,ABC,76.560984599849
2233,2017-10-27,ABC,76.01362282252
2234,2017-10-26,ABC,78.392158545822
2235,2017-10-25,ABC,81.830585710679
2236,2017-10-24,ABC,81.457384498864
2237,2017-10-23,ABC,82.134122696289
2238,2017-10-20,ABC,82.810860893714
2239,2017-10-19,ABC,81.805705629891
2240,2017-10-18,ABC,80.103908104014
2241,2017-10-17,ABC,79.566498359
2242,2017-10-16,ABC,78.621055289068
2243,2017-10-13,ABC,79.058944710932
2244,2017-10-12,ABC,80.412421105781
2245,2017-10-11,ABC,79.934723554658
2246,2017-10-10,ABC,79.168417066397
2247,2017-10-09,ABC,77.974173188589
2248,2017-10-06,ABC,80.093956071699
2249,2017-10-05,ABC,83.716495834385
2250,2017-10-04,ABC,82.343115374905
2251,2017-10-03,ABC,82.482443827316
2252,2017-10-02,ABC,82.900429184549
2253,2017-09-29,ABC,82.35306740722
2254,2017-09-28,ABC,80.601509719768
2255,2017-09-27,ABC,82.034602373138
2256,2017-09-26,ABC,81.60666498359
2257,2017-09-25,ABC,80.591557687453
2258,2017-09-22,ABC,80.661221913658
2259,2017-09-21,ABC,79.994435748548
2260,2017-09-20,ABC,79.118656904822
2261,2017-09-19,ABC,78.89971219389
2262,2017-09-18,ABC,80.283044685685
2263,2017-09-15,ABC,81.208583690987
2264,2017-09-14,ABC,80.302948750316
2265,2017-09-13,ABC,83.915536480687
2266,2017-09-12,ABC,83.497551123454
2267,2017-09-11,ABC,83.985200706892
2268,2017-09-08,ABC,82.104266599344
2269,2017-09-07,ABC,82.163978793234
2270,2017-09-06,ABC,80.332804847261
2271,2017-09-05,ABC,79.307745518808
2272,2017-09-01,ABC,79.855107296137
2273,2017-08-31,ABC,79.865059328452
2274,2017-08-30,ABC,77.954269123959
2275,2017-08-29,ABC,78.183165867205
2276,2017-08-28,ABC,78.282686190356
2277,2017-08-25,ABC,77.725372380712
2278,2017-08-24,ABC,78.023933350164
2279,2017-08-23,ABC,77.765180509972
2280,2017-08-22,ABC,78.849952032315
2281,2017-08-21,ABC,77.665660186822
2282,2017-08-18,ABC,78.222973996466
2283,2017-08-17,ABC,79.556546326685
2284,2017-08-16,ABC,79.284109364605
2285,2017-08-15,ABC,79.254388968742
2286,2017-08-14,ABC,79.333643357711
2287,2017-08-11,ABC,79.274202565984
2288,2017-08-10,ABC,78.144827523179
2289,2017-08-09,ABC,79.05625299632
2290,2017-08-08,ABC,79.581313323238
2291,2017-08-07,ABC,79.828983288765
2292,2017-08-04,ABC,80.076653254293
2293,2017-08-03,ABC,80.948451532949
2294,2017-08-02,ABC,90.419351014713
2295,2017-08-01,ABC,92.11341357892
2296,2017-07-31,ABC,92.945584663092
2297,2017-07-28,ABC,93.094186642408
2298,2017-07-27,ABC,91.915277606498
2299,2017-07-26,ABC,93.331949809315
2300,2017-07-25,ABC,93.767848948643
2301,2017-07-24,ABC,92.262015558237
2302,2017-07-21,ABC,90.766088966452
2303,2017-07-20,ABC,91.093013320948
2304,2017-07-19,ABC,90.320283028502
2305,2017-07-18,ABC,90.518419000924
2306,2017-07-17,ABC,91.845930016151
2307,2017-07-14,ABC,92.093599981678
2308,2017-07-13,ABC,91.994531995467
2309,2017-07-12,ABC,92.341269947205
2310,2017-07-11,ABC,91.320869689233
2311,2017-07-10,ABC,91.627980446487
2312,2017-07-07,ABC,93.034745850682
2313,2017-07-06,ABC,91.647794043729
2314,2017-07-05,ABC,94.332536470045
2315,2017-07-03,ABC,93.817382941748
2316,2017-06-30,ABC,93.64896736519
2317,2017-06-29,ABC,94.867503595584
