date,AUD,EUR,GBP,CAD,CNY,JPY,KRW,MYR,SGD,CHF,THB
2007-07-31,0.8594,1.3711,2.0364,1.0656,7.572,119.13,919,3.457,1.5157,1.2021,29.97
2007-08-01,0.8537,1.3682,2.0309,1.0565,7.567,118.71,924.9,3.462,1.52,1.2013,29.82
2007-08-02,0.8595,1.3693,2.0346,1.0528,7.5733,119.35,922.6,3.459,1.5174,1.206,29.8
2007-08-03,0.8573,1.3785,2.0426,1.0526,7.567,118.43,922.5,3.4635,1.5157,1.1933,29.93
2007-08-06,0.8572,1.3789,2.0293,1.0513,7.5608,118.04,923.1,3.465,1.515,1.1873,30.03
2007-08-07,0.8543,1.3747,2.0202,1.0553,7.57,118.48,922.6,3.4685,1.5161,1.1954,30.23
2007-08-08,0.8618,1.3808,2.0368,1.0497,7.5748,119.76,923.8,3.4505,1.5105,1.1946,30.77
2007-08-09,0.8542,1.3701,2.0271,1.0566,7.5663,118.69,922.7,3.4705,1.5167,1.1967,31.1
2007-08-10,0.8455,1.3686,2.0219,1.0538,7.5698,118,931.5,3.481,1.5235,1.1969,31.48
2007-08-13,0.843,1.3624,2.0123,1.0508,7.5835,118.47,929.1,3.4725,1.5194,1.2057,31.28
2007-08-14,0.8384,1.3581,2,1.0635,7.578,118.21,932.2,3.4785,1.5228,1.2095,31.74
2007-08-15,0.8243,1.3479,1.9923,1.0746,7.585,117.19,932,3.489,1.5321,1.2181,32.4
2007-08-16,0.786,1.3402,1.9829,1.0754,7.6181,114.03,945.9,3.52,1.5349,1.2175,33
2007-08-17,0.7887,1.3492,1.9828,1.0635,7.596,113.81,950.2,3.513,1.5304,1.2043,33.17
2007-08-20,0.8005,1.3468,1.983,1.058,7.585,114.49,942.6,3.4925,1.5269,1.2066,32.75
2007-08-21,0.8,1.3483,1.9813,1.0601,7.594,114.42,943.2,3.496,1.532,1.2033,32.85
2007-08-22,0.8043,1.3535,1.9916,1.062,7.5937,114.95,943.8,3.475,1.526,1.2062,32.43
2007-08-23,0.8134,1.356,2.0035,1.0566,7.5867,115.81,941.4,3.477,1.5251,1.2061,32.48
2007-08-24,0.8242,1.3645,2.0099,1.0525,7.567,116.12,941.45,3.4845,1.521,1.2015,32.95
2007-08-27,0.8288,1.3645,2.0134,1.0515,7.5604,116.05,938.3,3.481,1.5191,1.2032,32.85
2007-08-28,0.8207,1.3626,2.0065,1.0616,7.5535,114.7,939.4,3.495,1.5257,1.2006,32.6
2007-08-29,0.819,1.3675,2.0182,1.0592,7.549,115.52,941.7,3.5015,1.522,1.1986,32.7
2007-08-30,0.8183,1.3648,2.016,1.0567,7.542,115.81,940.1,3.503,1.523,1.2032,32.45
2007-08-31,0.8157,1.3641,2.0165,1.056,7.5462,115.83,938.1,3.5015,1.5242,1.2071,32.5
2007-09-03,0.8157,1.3641,2.0165,1.056,7.5462,115.83,938.1,3.5015,1.5242,1.2071,32.5
2007-09-04,0.8245,1.3606,2.0109,1.0493,7.551,116.21,938.8,3.5084,1.526,1.2109,32.5
2007-09-05,0.8245,1.3669,2.0221,1.0508,7.554,115.15,937.8,3.507,1.5267,1.2025,32.45
2007-09-06,0.8275,1.3697,2.0242,1.0534,7.533,115.33,938.7,3.5018,1.5228,1.2008,32.5
2007-09-07,0.8259,1.3772,2.0283,1.0546,7.537,113.57,937.7,3.5115,1.5231,1.1882,32.45
2007-09-10,0.8238,1.3794,2.0288,1.0532,7.5235,113.43,939.9,3.51,1.5245,1.186,32.46
2007-09-11,0.831,1.3837,2.0319,1.043,7.522,113.97,936.5,3.507,1.5197,1.1864,32.15
2007-09-12,0.8401,1.3904,2.0314,1.0372,7.521,114.24,931.6,3.489,1.5138,1.1844,32.1
2007-09-13,0.8395,1.3885,2.0278,1.0324,7.511,115.37,927.4,3.477,1.509,1.187,32.05
2007-09-14,0.8415,1.3848,2.0067,1.0292,7.517,115.31,927.9,3.475,1.5115,1.1914,31.9
2007-09-17,0.8328,1.386,1.992,1.0307,7.519,114.93,929.4,3.4875,1.5145,1.1874,32.15
2007-09-18,0.8363,1.3869,1.9973,1.0234,7.522,115.75,929.8,3.483,1.5165,1.1891,31.88
2007-09-19,0.8555,1.395,1.9983,1.0147,7.5135,116.21,924.8,3.4375,1.5062,1.1856,32
2007-09-20,0.8641,1.4092,2.0132,1.0011,7.5055,114.18,918.7,3.437,1.501,1.1697,31.85
2007-09-21,0.865,1.4076,2.0208,1.0008,7.5,115.6,920.7,3.443,1.5055,1.1735,31.7
2007-09-24,0.8669,1.4086,2.0222,1.0011,7.5075,114.92,919.1,3.426,1.4998,1.1739,31.75
2007-09-25,0.8691,1.4128,2.0169,1.0005,7.514,114.48,920.7,3.4375,1.5014,1.1681,31.8
2007-09-26,0.8749,1.4126,2.0159,1.0045,7.516,115.66,920.8,3.4255,1.4975,1.171,31.5
2007-09-27,0.8776,1.4138,2.0235,1.0031,7.5135,115.76,919.9,3.4125,1.4915,1.1735,31.59
2007-09-28,0.8855,1.4219,2.0389,0.9959,7.4928,114.97,913.6,3.405,1.484,1.1672,31.85
2007-10-01,0.8931,1.4229,2.0436,0.9929,7.5158,115.91,914.5,3.396,1.4755,1.1683,31.8
2007-10-02,0.8846,1.4163,2.0417,1.0002,7.5093,115.83,915.7,3.404,1.4836,1.175,31.65
2007-10-03,0.8882,1.4135,2.0369,0.9961,7.5,116.74,915.5,3.406,1.4795,1.1791,31.59
2007-10-04,0.8883,1.4128,2.0392,0.998,7.5098,116.59,916.3,3.4095,1.4798,1.1752,31.65
2007-10-05,0.8998,1.4154,2.0436,0.9815,7.5098,116.83,915.9,3.3925,1.4703,1.176,31.53
2007-10-08,0.8998,1.4154,2.0436,0.9815,7.5098,116.83,915.9,3.3925,1.4703,1.176,31.53
2007-10-09,0.8975,1.4092,2.0331,0.9846,7.5095,116.98,918.2,3.3975,1.473,1.1838,31.41
2007-10-10,0.8992,1.4157,2.0432,0.9813,7.5075,117.17,919.3,3.37,1.4657,1.1808,31.4
2007-10-11,0.9043,1.4228,2.0342,0.9744,7.508,117.71,915.5,3.353,1.4613,1.1801,31.42
2007-10-12,0.9042,1.4168,2.034,0.9737,7.509,117.5,917.6,3.3635,1.4636,1.1852,31.45
2007-10-15,0.9012,1.4216,2.0419,0.9756,7.513,117.37,916.7,3.374,1.4653,1.1799,31.46
2007-10-16,0.886,1.4165,2.0327,0.9778,7.5116,116.61,917.5,3.383,1.4679,1.1831,31.4
2007-10-17,0.8942,1.4208,2.0387,0.9736,7.5156,116.62,917.3,3.374,1.4635,1.1816,31.45
2007-10-18,0.8947,1.4291,2.0457,0.9733,7.5148,115.64,916,3.366,1.4609,1.1697,31.49
2007-10-19,0.8935,1.4263,2.0484,0.9637,7.508,115.15,915.5,3.363,1.4618,1.1718,31.48
2007-10-22,0.8785,1.4138,2.0279,0.9811,7.5075,114.07,916.8,3.3865,1.4665,1.1777,31.46
2007-10-23,0.8943,1.4248,2.0495,0.9673,7.502,114.65,918,3.3725,1.4644,1.1727,31.49
2007-10-24,0.8997,1.4237,2.0491,0.971,7.4925,113.94,917.5,3.37,1.4618,1.1726,31.5
2007-10-25,0.9059,1.4299,2.0485,0.9673,7.48,114.09,915,3.3535,1.4557,1.1671,31.5
2007-10-26,0.9163,1.439,2.0514,0.9619,7.4976,114.01,908.9,3.341,1.4527,1.1627,31.7
2007-10-29,0.9211,1.4405,2.0609,0.9547,7.4728,114.69,910.2,3.3425,1.4519,1.1654,31.71
2007-10-30,0.9185,1.4424,2.0671,0.9534,7.472,114.72,906.7,3.3455,1.4507,1.1615,31.55
2007-10-31,0.9271,1.4468,2.0777,0.9496,7.4682,115.27,903.2,3.334,1.4485,1.1589,31.45
2007-11-01,0.9186,1.4435,2.0818,0.9497,7.4582,114.87,907,3.3495,1.4499,1.1591,31.6
2007-11-02,0.918,1.4481,2.082,0.936,7.458,114.74,908,3.34,1.4492,1.1543,31.73
2007-11-05,0.9196,1.4469,2.0799,0.9337,7.455,114.54,907.5,3.3515,1.4502,1.1536,31.61
2007-11-06,0.9253,1.4555,2.0859,0.9243,7.4515,114.51,906.2,3.339,1.4469,1.1453,31.36
2007-11-07,0.9369,1.4667,2.1045,0.9168,7.442,113.29,905.2,3.3315,1.4387,1.1335,31.6
2007-11-08,0.9266,1.4691,2.1104,0.9303,7.4211,112.66,907,3.3365,1.4386,1.1265,31.53
2007-11-09,0.9145,1.4665,2.0911,0.9385,7.419,110.9,910.4,3.3275,1.4422,1.1232,31.5
2007-11-13,0.8893,1.4598,2.0729,0.9639,7.4279,110.31,914.6,3.3425,1.4475,1.1256,31.53
2007-11-14,0.9002,1.467,2.0586,0.9608,7.425,111.38,913.1,3.3475,1.4467,1.1222,31.4
2007-11-15,0.8921,1.4639,2.0483,0.9804,7.425,110.78,919.1,3.3805,1.4514,1.1224,31.55
2007-11-16,0.8909,1.4652,2.048,0.9727,7.425,111.05,917.3,3.373,1.4518,1.117,31.53
2007-11-19,0.8835,1.4658,2.0478,0.9839,7.4313,110.05,920.5,3.374,1.4487,1.1163,31.48
2007-11-20,0.8874,1.4787,2.0652,0.9848,7.4225,110.05,921.8,3.3635,1.4483,1.1099,31.5
2007-11-21,0.8698,1.4829,2.0585,0.9894,7.416,108.54,932.8,3.393,1.4528,1.1037,31.43
2007-11-22,0.8698,1.4829,2.0585,0.9894,7.416,108.54,932.8,3.393,1.4528,1.1037,31.43
2007-11-23,0.8744,1.4825,2.0564,0.9887,7.4079,108.17,930.5,3.3675,1.4405,1.1026,31.1
2007-11-26,0.8778,1.4862,2.0681,0.9877,7.397,108.17,929,3.3595,1.4415,1.1005,31.1
2007-11-27,0.8744,1.4817,2.0653,0.9968,7.3865,108.64,931.8,3.373,1.4419,1.1054,31.1
2007-11-28,0.8817,1.475,2.0688,0.9907,7.3905,110.38,931.2,3.368,1.4452,1.1186,30.8
2007-11-29,0.883,1.4766,2.0642,0.9928,7.38,109.94,928.3,3.369,1.4485,1.1177,30.8
2007-11-30,0.8848,1.4688,2.0567,1.0007,7.385,111.02,920.9,3.3545,1.4455,1.1287,30.62
2007-12-03,0.8828,1.4657,2.0658,1,7.401,110.44,923.8,3.3545,1.4484,1.1291,30.62
2007-12-04,0.8726,1.4759,2.0577,1.0106,7.405,109.68,922.3,3.3425,1.4453,1.1172,30.47
2007-12-05,0.8709,1.4666,2.0288,1.0127,7.39,110.85,923,3.3405,1.4466,1.1249,30.3
2007-12-06,0.8731,1.4638,2.0289,1.0125,7.412,111.05,921.8,3.342,1.444,1.1276,30.15
2007-12-07,0.8807,1.4664,2.0289,1.0051,7.407,111.72,918.9,3.3185,1.4396,1.1296,30.28
2007-12-10,0.8829,1.4714,2.0457,1.0103,7.39,111.6,923.3,3.3185,1.4395,1.1276,29.9
2007-12-11,0.8867,1.4702,2.0387,1.0107,7.379,111.77,923.7,3.31,1.4416,1.133,30.25
2007-12-12,0.8857,1.4702,2.0494,1.0107,7.374,112.36,926.1,3.3085,1.4412,1.1355,30.14
2007-12-13,0.8745,1.4591,2.0395,1.0216,7.37,112.26,925.25,3.3145,1.4416,1.1432,30.1
2007-12-14,0.862,1.4433,2.0197,1.0135,7.375,113.35,929.8,3.3285,1.4509,1.1536,30.05
2007-12-17,0.857,1.4369,2.0168,1.0072,7.3805,113.2,933.4,3.3465,1.4625,1.1522,30.25
2007-12-18,0.8557,1.4392,2.014,1.0105,7.3741,113.17,938.35,3.3492,1.4594,1.1529,30.25
2007-12-19,0.8567,1.4344,1.9931,1.0056,7.3718,113.44,939.2,3.3514,1.4613,1.1563,30.48
2007-12-20,0.8577,1.4353,1.9821,0.9983,7.3669,112.97,943.4,3.3505,1.4603,1.1563,30.42
2007-12-21,0.8657,1.4361,1.9833,0.9943,7.368,113.95,940.3,3.3437,1.4556,1.1566,30.1
2007-12-24,0.8705,1.4409,1.9774,0.9871,7.3475,114.45,939.2,3.3377,1.4516,1.1567,30.15
2007-12-26,0.8734,1.45,1.9833,0.9834,7.345,114.08,938.7,3.3361,1.4527,1.1504,30.05
2007-12-27,0.8773,1.4601,1.9907,0.9808,7.3079,114,940,3.3285,1.449,1.1409,29.8
2007-12-28,0.874,1.4718,1.9929,0.9784,7.304,112.93,935.6,3.3201,1.4465,1.1275,29.9
2007-12-31,0.8776,1.4603,1.9843,0.9881,7.2946,111.71,935.8,3.3057,1.436,1.1329,29.5
2008-01-02,0.8812,1.4738,1.9824,0.9922,7.2946,109.7,936.6,3.3094,1.4375,1.1174,29.85
2008-01-03,0.8819,1.4736,1.9733,0.9905,7.2755,109.58,936.2,3.2828,1.4351,1.1134,29.83
2008-01-04,0.8762,1.4786,1.9757,0.9988,7.2695,108.38,938.1,3.2878,1.4322,1.1064,29.7
2008-01-07,0.8712,1.4684,1.9703,1.005,7.2705,109.1,940,3.28,1.4365,1.1176,29.75
2008-01-08,0.8812,1.4717,1.9731,0.9985,7.267,109.29,939,3.2705,1.432,1.1138,29.7
2008-01-09,0.8801,1.4663,1.9564,1.0083,7.2625,109.4,937.1,3.2655,1.4313,1.1151,29.55
2008-01-10,0.8891,1.474,1.9565,1.0139,7.27,109.38,937.2,3.269,1.4325,1.1069,29.36
2008-01-11,0.8927,1.4787,1.9592,1.0198,7.2615,109.11,937.2,3.258,1.4315,1.1026,29.45
2008-01-14,0.8981,1.4877,1.9583,1.021,7.2526,108.18,937,3.2529,1.4294,1.0928,29.65
2008-01-15,0.8875,1.4842,1.9671,1.0167,7.2345,107.07,935.2,3.2604,1.4291,1.0917,29.8
2008-01-16,0.878,1.4643,1.9638,1.0238,7.24,107.27,942.5,3.278,1.43,1.1008,29.6
2008-01-17,0.8827,1.469,1.9744,1.029,7.2245,107.01,945.7,3.2785,1.4343,1.0993,30.1
2008-01-18,0.8759,1.4616,1.9529,1.0294,7.2424,106.82,945.9,3.2755,1.4381,1.101,30.8
2008-01-22,0.8684,1.4609,1.9577,1.0248,7.2456,106.76,946.9,3.2761,1.4359,1.0986,30.65
2008-01-23,0.8654,1.4574,1.9515,1.0282,7.24,105.42,953.2,3.2782,1.4343,1.0898,31
2008-01-24,0.879,1.4737,1.9733,1.0071,7.2228,106.68,948.6,3.2637,1.4265,1.0869,31.09
2008-01-25,0.8817,1.4673,1.9802,1.0044,7.2115,107.31,948.2,3.241,1.4236,1.0986,31.12
2008-01-28,0.8833,1.4789,1.9857,1.0042,7.195,106.65,948.7,3.239,1.4207,1.0878,31.38
2008-01-29,0.8895,1.4767,1.9857,0.9978,7.1965,107.08,941.5,3.2345,1.4225,1.094,31.35
2008-01-30,0.8893,1.4782,1.988,0.9936,7.1912,107.25,945,3.2355,1.4194,1.0927,31.45
2008-01-31,0.8968,1.4841,1.9895,1.0018,7.1818,106.74,943.4,3.2355,1.4165,1.0845,31.22
2008-02-01,0.9035,1.4851,1.9687,0.9939,7.1845,106.3,944.5,3.231,1.4136,1.0821,31.05
2008-02-04,0.9091,1.4832,1.9777,0.9927,7.1915,106.73,941.3,3.2285,1.4143,1.0892,30.91
2008-02-05,0.8997,1.4638,1.9626,1.0043,7.1835,106.94,943.1,3.2375,1.4191,1.1005,31.11
2008-02-06,0.8983,1.4647,1.9604,1.0023,7.183,106.75,941.4,3.2275,1.4151,1.0977,31.01
2008-02-07,0.8942,1.4495,1.942,1.0115,7.183,106.82,941.3,3.2285,1.4165,1.1049,31.43
2008-02-08,0.8945,1.4505,1.9473,0.9994,7.183,107.34,944.6,3.23,1.4174,1.1038,31.3
2008-02-11,0.9027,1.4506,1.9486,1.0018,7.1905,106.64,945,3.243,1.419,1.1023,31.83
2008-02-12,0.9058,1.4592,1.9622,0.9963,7.184,107.42,943.9,3.228,1.4153,1.1006,32.08
2008-02-13,0.8934,1.4569,1.9618,0.9992,7.1973,108.15,945.3,3.239,1.4191,1.1074,32.03
2008-02-14,0.9034,1.4635,1.9708,0.9967,7.188,107.97,944.3,3.234,1.4177,1.0984,31.92
2008-02-15,0.9069,1.4674,1.9613,1.0013,7.178,107.67,944.6,3.221,1.412,1.0913,31.56
2008-02-19,0.9203,1.4742,1.9511,1.0159,7.1485,107.5,944.1,3.221,1.4127,1.093,31.65
2008-02-20,0.9148,1.4663,1.9405,1.0188,7.1425,107.97,947.5,3.224,1.4111,1.1003,31.53
2008-02-21,0.9206,1.4813,1.9614,1.0083,7.1395,107.6,948.2,3.2189,1.41,1.0916,31.3
2008-02-22,0.9205,1.4825,1.9668,1.0155,7.14,106.98,948.2,3.2134,1.4056,1.0856,31.18
2008-02-25,0.9232,1.4822,1.9668,0.9982,7.1522,107.88,948.2,3.2108,1.4057,1.0856,31.18
2008-02-26,0.9292,1.4889,1.9747,0.9861,7.158,107.73,946.5,3.2113,1.4047,1.0849,30.1
2008-02-27,0.9417,1.5132,1.9923,0.9776,7.14,106.38,938.1,3.194,1.396,1.0637,29.9
2008-02-28,0.9463,1.5172,1.9879,0.9717,7.11,105.64,937.2,3.195,1.3934,1.0533,29.53
2008-02-29,0.937,1.5187,1.9864,0.9796,7.1115,104.19,942.8,3.1965,1.3935,1.0435,30.88
2008-03-03,0.9409,1.5195,1.985,0.9867,7.1035,103.57,947.1,3.1969,1.3914,1.0431,31.51
2008-03-04,0.9227,1.521,1.9854,0.9954,7.106,102.67,947.45,3.187,1.3896,1.0354,31.45
2008-03-05,0.9319,1.5282,1.9939,0.9897,7.1075,103.99,948.15,3.1795,1.3891,1.0364,31.51
2008-03-06,0.9317,1.5356,2.0073,0.9847,7.1059,103.1,952.7,3.168,1.3859,1.0291,31.56
2008-03-07,0.9283,1.5333,2.0128,0.9916,7.111,102.69,956.8,3.168,1.3842,1.025,31.48
2008-03-10,0.9177,1.5369,2.0166,0.9975,7.106,101.8,966.1,3.2015,1.3873,1.0192,31.5
2008-03-11,0.9249,1.5329,2.0041,0.9953,7.1027,102.87,966.4,3.1865,1.3865,1.0292,31.52
2008-03-12,0.9322,1.5495,2.0211,0.9895,7.101,102.38,969.3,3.1685,1.3855,1.0217,31.55
2008-03-13,0.9411,1.5584,2.0311,0.9841,7.09,100.58,982.1,3.154,1.3795,1.0116,31.45
2008-03-14,0.9371,1.5604,2.0294,0.9867,7.089,100.2,997.1,3.16,1.3812,1.0072,31.35
2008-03-17,0.9184,1.5765,2.0008,0.9977,7.083,96.88,1021.45,3.1865,1.3799,0.986,31.4
2008-03-18,0.9271,1.5784,2.0216,0.9938,7.0795,98.23,1008.4,3.1535,1.3775,0.9899,31.1
2008-03-19,0.9214,1.5642,1.9858,1.0027,7.066,99.34,1008.55,3.178,1.3846,1.0006,31.14
2008-03-20,0.8958,1.5417,1.9823,1.0265,7.052,98.79,1009.15,3.197,1.3892,1.0107,31.25
2008-03-21,0.9016,1.5447,1.9826,1.0239,7.0515,99.4,1002,3.178,1.386,1.0085,31.24
2008-03-24,0.9062,1.5394,1.9852,1.0203,7.055,100.77,993.7,3.21,1.3902,1.023,31.45
2008-03-25,0.9136,1.5595,1.9997,1.0176,7.044,100.07,975.8,3.1985,1.3835,1.0088,31.49
2008-03-26,0.9196,1.5761,2.0019,1.018,7.029,99.12,993.1,3.1965,1.38,0.9955,31.37
2008-03-27,0.9202,1.5798,2.0097,1.0146,7.0105,99.87,990.08,3.2115,1.3791,0.9932,31.35
2008-03-28,0.9188,1.5759,1.989,1.018,7.012,99.71,992.4,3.1955,1.3807,0.9981,31.38
2008-03-31,0.9132,1.5805,1.9855,1.0275,7.012,99.85,988.6,3.192,1.3786,0.9921,31.44
2008-04-01,0.9067,1.5615,1.9774,1.0268,7.0116,101.77,979,3.1765,1.3782,1.0108,31.38
2008-04-02,0.9134,1.5618,1.9827,1.0173,7.0185,102.77,975.7,3.1835,1.3788,1.0148,31.51
2008-04-03,0.9152,1.5667,1.9961,1.0079,7.015,102.21,977.2,3.188,1.3852,1.0079,31.6
2008-04-04,0.9214,1.5735,1.9947,1.0088,7.015,101.75,973.5,3.1925,1.3816,1.0052,31.66
2008-04-07,0.9274,1.5713,1.9855,1.0108,7.001,102.62,974.6,3.1855,1.3803,1.0144,31.63
2008-04-08,0.9278,1.5705,1.969,1.0151,7.0008,102.55,975.7,3.1865,1.3804,1.014,31.67
2008-04-09,0.9283,1.5804,1.9726,1.0192,7.0017,101.83,975.7,3.18,1.3772,1.0019,31.74
2008-04-10,0.9324,1.5744,1.9742,1.0178,6.991,101.71,975,3.144,1.3576,1.0051,31.51
2008-04-11,0.929,1.5796,1.9707,1.0216,7.006,101.09,975.8,3.1437,1.3567,1.0016,31.56
2008-04-14,0.9229,1.5827,1.9816,1.0207,6.999,100.87,979.3,3.16,1.3577,0.9975,31.53
2008-04-15,0.9245,1.5801,1.9627,1.0181,6.9945,101.33,991.3,3.1635,1.3581,1.0019,31.58
2008-04-16,0.9396,1.5978,1.9756,1.0021,6.992,101.4,989.1,3.1455,1.3508,0.9979,31.44
2008-04-17,0.937,1.5924,1.9908,1.0107,6.984,102.22,991.6,3.14,1.3523,1.0025,31.4
2008-04-18,0.9294,1.5742,1.9965,1.0084,7.0065,104.56,1000,3.147,1.3587,1.0253,31.51
2008-04-21,0.9418,1.5881,1.9813,1.0066,6.9996,103.38,997.5,3.1445,1.3545,1.0121,31.45
2008-04-22,0.9458,1.601,1.9994,1.0033,6.989,102.7,996.8,3.137,1.3503,1.0004,31.43
2008-04-23,0.9488,1.5898,1.9786,1.0194,6.9895,103.55,990.7,3.1345,1.3522,1.0146,31.46
2008-04-24,0.9395,1.5668,1.9716,1.0131,6.9955,104.2,995.65,3.1495,1.3596,1.0341,31.55
2008-04-25,0.933,1.5634,1.9833,1.0163,7.0095,104.17,994,3.1595,1.3636,1.0335,31.7
2008-04-28,0.9395,1.5648,1.9908,1.0158,7.002,104.3,996.3,3.157,1.3619,1.0339,31.67
2008-04-29,0.9347,1.5604,1.9747,1.0128,6.9845,103.4,1001.55,3.153,1.3608,1.0329,31.66
2008-04-30,0.9419,1.5568,1.9847,1.0092,6.987,104.53,1005,3.1585,1.3576,1.0422,31.64
2008-05-01,0.9338,1.5458,1.9749,1.0187,6.9876,104.04,1004,3.159,1.3605,1.0478,31.62
2008-05-02,0.9366,1.5431,1.9756,1.0182,6.987,105.33,1009,3.1615,1.3638,1.0562,31.67
2008-05-05,0.9454,1.5491,1.9679,1.0125,6.9815,105.12,1007.8,3.1615,1.3591,1.0539,31.64
2008-05-06,0.9481,1.5548,1.9747,1.0036,6.986,104.54,1015,3.1495,1.3588,1.0485,31.67
2008-05-07,0.9426,1.537,1.9522,1.002,6.986,105.28,1030,3.1805,1.3666,1.0583,31.7
2008-05-08,0.943,1.5409,1.9543,1.0149,7,103.87,1040.5,3.2005,1.3745,1.051,31.67
2008-05-09,0.9417,1.5447,1.9486,1.0062,6.9876,103.01,1044,3.2025,1.3685,1.0432,31.93
2008-05-12,0.9467,1.5536,1.9616,1.0037,6.9881,103.83,1043,3.2035,1.3663,1.0443,32.14
2008-05-13,0.942,1.5509,1.947,0.9996,6.9889,104.41,1047,3.2215,1.3707,1.049,32.25
2008-05-14,0.9348,1.5467,1.9451,1.0018,6.999,105.2,1047,3.2615,1.3788,1.0558,32.45
2008-05-15,0.9415,1.5492,1.9488,0.9996,6.9943,104.61,1043,3.258,1.3776,1.0531,32.37
2008-05-16,0.954,1.5591,1.958,0.9966,6.988,103.86,1037,3.2285,1.3688,1.0448,32.26
2008-05-19,0.9532,1.5516,1.9472,0.9914,6.97,104.55,1041,3.241,1.371,1.0545,32.21
2008-05-20,0.9599,1.5667,1.9705,0.9928,6.9725,103.66,1047,3.2455,1.3657,1.0376,31.98
2008-05-21,0.9644,1.5772,1.9669,0.984,6.9592,103.34,1039,3.218,1.3578,1.0297,31.84
2008-05-22,0.9552,1.5703,1.9785,0.9861,6.942,104.03,1044,3.203,1.3602,1.0324,31.87
2008-05-23,0.9608,1.5784,1.9818,0.9883,6.9412,103.22,1045.5,3.214,1.3583,1.0235,32.03
2008-05-27,0.9588,1.5731,1.9751,0.9932,6.945,103.98,1041,3.246,1.3626,1.0284,32.19
2008-05-28,0.9616,1.5628,1.9806,0.9913,6.9408,104.69,1033.5,3.2305,1.365,1.0382,32.28
2008-05-29,0.9545,1.5527,1.9759,0.9871,6.9377,105.52,1030,3.2455,1.3668,1.048,32.48
2008-05-30,0.9551,1.556,1.9793,0.9938,6.94,105.46,1028.5,3.2345,1.3635,1.0426,32.3
2008-06-02,0.9548,1.555,1.9666,1.0011,6.9325,104.41,1022.3,3.221,1.3631,1.0379,32.54
2008-06-03,0.9545,1.5454,1.965,1.0051,6.9341,105.29,1016.8,3.226,1.3634,1.0437,32.61
2008-06-04,0.9605,1.5453,1.9548,1.0145,6.9633,104.99,1019,3.253,1.3643,1.0408,32.7
2008-06-05,0.9567,1.556,1.9563,1.0195,6.946,106,1023,3.235,1.367,1.0398,32.89
2008-06-06,0.9603,1.5731,1.9695,1.0187,6.923,105.33,1030.5,3.267,1.3628,1.0237,33.15
2008-06-09,0.9523,1.5718,1.9758,1.0223,6.923,106.06,1032,3.2625,1.3635,1.0237,33.23
2008-06-10,0.9448,1.5473,1.9543,1.0241,6.9248,107.19,1027.5,3.273,1.3723,1.0404,32.99
2008-06-11,0.9487,1.5562,1.9646,1.017,6.9095,106.77,1030.3,3.264,1.3715,1.0328,33.08
2008-06-12,0.9342,1.5418,1.9467,1.023,6.907,107.94,1033.3,3.2685,1.3796,1.0441,33.09
2008-06-13,0.939,1.5368,1.9496,1.0282,6.9044,107.92,1044,3.2705,1.3802,1.0485,33.13
2008-06-16,0.9404,1.5472,1.9637,1.021,6.8911,108.19,1038.5,3.272,1.3725,1.0435,33.24
2008-06-17,0.9428,1.5519,1.9544,1.0201,6.8954,108.03,1021.8,3.2405,1.3682,1.0428,33.15
2008-06-18,0.9441,1.5502,1.957,1.0186,6.8821,108.05,1029.25,3.255,1.37,1.0413,33.26
2008-06-19,0.9499,1.5502,1.9729,1.013,6.877,107.95,1028,3.26,1.369,1.0457,33.41
2008-06-20,0.954,1.5626,1.9737,1.0173,6.8796,107.42,1031.5,3.2615,1.3645,1.0345,33.3
2008-06-23,0.9507,1.5492,1.9609,1.0161,6.874,107.89,1036.8,3.264,1.3687,1.0474,33.43
2008-06-24,0.9573,1.5591,1.9707,1.0135,6.8699,107.76,1032.5,3.2545,1.3656,1.0384,33.5
2008-06-25,0.954,1.557,1.9672,1.0134,6.8653,108.29,1034.3,3.262,1.3698,1.0424,33.57
2008-06-26,0.9573,1.5738,1.9873,1.0121,6.863,107.29,1041.3,3.2568,1.3651,1.0274,33.53
2008-06-27,0.961,1.5749,1.9938,1.012,6.8618,106.28,1041.75,3.26,1.3632,1.0205,33.51
2008-06-30,0.9562,1.5748,1.9906,1.0185,6.8591,106.17,1046.8,3.2665,1.3608,1.0202,33.37
2008-07-01,0.9535,1.5778,1.993,1.022,6.8608,105.73,1050.5,3.2785,1.3617,1.0183,33.4
2008-07-02,0.9634,1.5869,1.9925,1.0127,6.8542,105.87,1036.5,3.269,1.3574,1.0151,33.36
2008-07-03,0.9604,1.5708,1.9825,1.0204,6.8529,106.79,1044.5,3.265,1.3628,1.0273,33.34
2008-07-07,0.9531,1.5646,1.9697,1.0174,6.8567,107.55,1044.5,3.264,1.365,1.0328,33.62
2008-07-08,0.9533,1.5653,1.9685,1.0205,6.851,107.35,1026.25,3.252,1.3651,1.0324,33.66
2008-07-09,0.9585,1.5744,1.9812,1.0108,6.8632,107.12,1000,3.242,1.3583,1.0301,33.6
2008-07-10,0.9621,1.5771,1.9777,1.0103,6.843,107.03,998.2,3.2365,1.3605,1.0282,33.66
2008-07-11,0.9674,1.5898,1.9895,1.0093,6.8338,106.14,1000.3,3.2315,1.3561,1.0179,33.6
2008-07-14,0.9721,1.5914,1.9925,1.006,6.845,106.18,1003.8,3.2255,1.3527,1.0162,33.65
