Dates,ticker,return,momentum,dividend_yield,Industrials,United States,market_intercept,Healthcare,Technology,Utilities,Financial Services,Basic Materials,Consumer Defensive,Ireland,Energy,Communication Services,Consumer Cyclical,value,size,trading_activity,growth,leverage,profitability
2021-09-06,DIS,0.003536519,0.692647487,-0.399820491,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.628951581,0.28116221,-0.322604165,-0.490882569,-0.415690007,-0.729202214
2019-04-08,MSFT,-0.019810914,-0.770710665,-0.650377685,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.789047582,1.154957996,-0.833586025,0.287177074,0.087329458,1.852902472
2019-04-15,MSFT,-0.051499779,-0.770268272,-0.643877146,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.796966262,1.22233901,-0.851612772,0.32714438,0.088035228,1.926040028
2019-04-22,MSFT,0.007650939,-0.819416753,-0.659214458,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.797705065,1.226471423,-0.760654636,0.327158113,0.088035228,1.926040028
2019-04-29,MSFT,0.013826695,-0.841331214,-0.656231435,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.839052982,1.232269143,-0.594001785,0.288759864,0.088035228,1.917376767
2019-05-06,MSFT,-0.007366849,-0.773426075,-0.65799247,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.802063615,1.314291911,-0.887211946,0.360294777,-0.036992859,1.847254464
2019-05-13,MSFT,0.0106974,-0.756979469,-0.649511793,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.832698728,1.094131409,-0.667424375,0.2295844,0.059436251,1.065580155
2019-05-20,MSFT,0.020487218,-0.744819835,-0.643198956,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.844691157,1.09643684,-0.701132724,0.229317135,0.059436251,1.065580155
2019-05-27,MSFT,-0.060548395,-0.802758108,-0.643257196,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.839597724,1.09692979,-0.938107019,0.222585387,0.059436251,1.063125959
2019-06-03,MSFT,-0.007959174,-0.866415615,-0.640509062,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.844359732,1.099199068,-0.980182536,0.181691594,0.066256659,1.063701356
2019-06-10,MSFT,-0.033556623,-0.811464199,-0.658282929,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.82911735,1.133124876,-0.556623799,0.245705782,0.036266787,1.017991493
2019-06-17,MSFT,0.022220588,-0.799466174,-0.646544595,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.838964038,1.103711134,-0.771434157,0.18059397,0.066256659,1.063857813
2019-06-24,MSFT,-0.022877489,-0.81488749,-0.653134223,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.831537431,1.107583658,-0.858532506,0.179959288,0.066256659,1.063969291
2019-07-01,MSFT,-0.013335454,-0.766679235,-0.649695648,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.798486614,1.106086249,-0.714716886,0.18395745,0.066256659,1.064172795
2019-07-08,MSFT,0.016550988,-0.762487696,-0.649703525,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.884919733,1.100539279,-0.70197939,0.182784388,-0.163717302,1.148968405
2019-07-15,MSFT,-0.033965051,-0.757476803,-0.654334288,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.892873277,1.099251402,-0.739151175,0.198364455,-0.163717302,1.148763285
2019-07-22,MSFT,0.031917576,-0.765768859,-0.638322004,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.871210797,1.122997398,-0.392315505,0.236336771,-0.163717302,1.127520541
2019-07-29,MSFT,-0.005899518,-0.915087216,-0.634224569,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.850347152,1.124855536,-0.645415132,0.233141954,-0.163717302,1.127152283
2019-08-05,MSFT,0.011539909,-1.036850307,-0.635796312,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.855127244,1.125041117,-0.736702954,0.252111425,-0.162241562,1.019757822
2019-08-12,MSFT,0.017008788,-1.184453557,-0.610062893,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.804160925,1.022698731,-0.567879647,0.147249068,-0.14077962,0.931457546
2019-08-19,MSFT,-0.0329616,-1.088850211,-0.399569778,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.861770077,1.126152171,-0.572121471,0.254562544,-0.162241562,1.019757822
2019-08-26,MSFT,-0.00895434,-1.008402381,-0.412713545,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.892124476,1.071915406,-0.697829492,0.202094634,-0.102983191,1.020322827
2019-09-02,MSFT,0.012879015,-1.056948375,-0.404989156,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.868743061,1.130230663,-0.821523788,0.23527929,-0.162241562,1.020559294
2019-09-09,MSFT,-0.015320329,-1.079346614,-0.404781931,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.859550999,1.127350196,-0.711245299,0.233792191,-0.223927855,1.021508023
2019-09-16,MSFT,0.012339179,-1.064145317,-0.40104928,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.83673305,1.119551667,-0.605467909,0.238715842,-0.223927855,0.99680778
2019-09-23,MSFT,-0.00282757,-1.16182857,-0.404294262,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.847246482,1.125458595,-0.48525036,0.239163234,-0.223927855,0.99680778
2019-09-30,MSFT,-0.011231335,-1.165156047,-0.403760034,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.849088363,1.125423982,-0.734732189,0.23861571,-0.223927855,0.99680778
2019-10-07,MSFT,0.016384966,-1.120682328,-0.39847063,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.836051173,1.14278207,-0.753570869,0.232401601,-0.089097323,1.061216902
2019-10-14,MSFT,-0.023874075,-1.069501352,-0.392217376,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.843213056,1.121989661,-0.523534313,0.240126284,-0.15132336,1.061910425
2019-10-21,MSFT,-0.021023931,-1.081041274,-0.397090347,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.848238553,1.115680483,-0.739928203,0.241845519,-0.15132336,1.063419012
2019-10-28,MSFT,-0.015465672,-1.114092653,-0.397428077,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.819593853,1.126170156,-0.388462783,0.255812294,-0.15132336,1.07264514
2019-11-04,MSFT,-0.027102505,-0.229178157,-0.398874348,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.821376697,1.122665923,-0.697842507,0.253830602,-0.150585423,1.098598128
2019-11-11,MSFT,0.002537141,-0.212019319,-0.407660898,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.821443383,1.074574952,-0.865048989,0.206832977,-0.168029863,1.551417084
2019-11-25,MSFT,-0.002441316,-1.018557103,-0.366470584,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.819043396,1.122913092,-0.830290303,0.25855399,-0.150585423,1.528952831
2019-12-02,MSFT,-0.018153657,-1.029327001,-0.366326014,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.824951572,1.124460437,-0.813918607,0.258447174,-0.150585423,1.528952831
2019-12-09,MSFT,-0.018465839,-1.040203882,-0.362349818,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.813190814,1.130759193,-0.871890843,0.257186917,-0.149061857,1.53100394
2019-12-16,MSFT,-0.009798539,-1.026793768,-0.362219007,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.817684346,1.134218345,-0.682750971,0.258272251,-0.149061857,1.535005729
2019-12-23,MSFT,0.002141162,-1.000880818,-0.362637839,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.833871493,1.136337521,-0.548685123,0.257367814,-0.149061857,1.529140592
2019-12-30,MSFT,-0.01700248,-0.87979565,-0.363583156,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.828704754,1.13850283,-0.63784489,0.257489404,-0.149061857,1.529140592
2020-01-06,MSFT,-0.035078642,-0.752462802,-0.364100299,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.837456437,1.136413355,-0.788330798,0.259172584,-0.124726573,1.613345597
2020-01-13,MSFT,0.012404664,-0.747764643,-0.365701984,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.823374266,1.133486032,-0.946257216,0.259917746,-0.124726573,1.613351695
2020-01-20,MSFT,-0.030962558,-0.763621438,-0.370921534,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.821262432,1.139266461,-0.752798403,0.25872082,-0.124726573,1.614882474
2020-01-27,MSFT,-0.077187383,-0.784705964,-0.374161145,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.828737909,1.138411164,-0.652212482,0.258020262,-0.124726573,1.609023293
2020-02-03,MSFT,-0.007908145,-0.765700792,-0.385506261,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.851925482,1.151076652,-0.512963648,0.281376913,-0.127268385,1.577356313
2020-02-10,MSFT,0.037153306,-0.765524089,-0.386048915,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.826296901,1.166643428,-0.548541952,0.281192172,-0.127268385,1.595722643
2020-02-17,MSFT,0.094706943,-0.699275274,-0.389114025,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.805362786,1.166487022,-0.247518277,0.283236014,-0.127268385,1.594274798
2020-02-24,MSFT,0.002719481,-0.774776375,-0.389837219,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.789479123,1.162429919,-0.295660545,0.286153832,-0.127268385,1.479925798
2020-03-02,MSFT,0.017104164,-0.856856588,-0.399567494,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.802815573,1.164363279,-0.271738773,0.287746392,-0.127268385,1.498137784
2020-03-09,MSFT,0.145302097,-0.778960499,-0.483420161,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.763220324,1.110296745,-0.485723692,0.238239797,-0.151424285,1.397059935
2020-03-16,MSFT,-0.086100925,-0.83373244,-0.476826758,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.786819239,1.263826572,-0.816629711,0.657810565,-0.13275393,1.370126157
2020-03-23,MSFT,-0.027214849,-0.86408226,-0.468219894,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.767776324,1.172911095,-0.546719163,0.294253158,-0.128313324,1.297118364
2020-03-30,MSFT,-0.070945476,-0.823883597,-0.453043488,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.787136537,1.18026457,-0.504219562,0.301490104,-0.128313324,1.278632677
2020-04-06,MSFT,-0.078355081,-0.696525723,-0.475102858,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.687634108,1.13189267,-0.365307444,0.262261291,-0.379689802,1.165888013
2020-04-13,MSFT,0.0229374,-0.631952425,-0.467519162,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.706508864,1.183056485,-0.450848099,0.326393945,-0.398427397,1.218198085
2020-04-20,MSFT,-0.000114614,-0.660270076,-0.462136797,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.701086921,1.192738362,-0.44690997,0.327354059,-0.398427397,1.218837682
2020-04-27,MSFT,-0.056298739,-0.669132245,-0.463806674,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.687511928,1.196019981,-0.583982823,0.331210104,-0.398427397,1.241147
