kappa,theta,sigma,T,P
0.8699999999999996,0.045000000000000005,0.034999999999999996,5,0.8144415898734272
0.8699999999999996,0.045000000000000005,0.034999999999999996,10,0.6531138581984055
0.8699999999999996,0.045000000000000005,0.034999999999999996,15,0.5236377877436144
0.8699999999999996,0.045000000000000005,0.034999999999999996,30,0.26986951438511475
0.8699999999999996,0.045000000000000005,0.039999999999999994,1,0.9656653337170077
0.8699999999999996,0.045000000000000005,0.039999999999999994,2,0.9276430135240236
0.8699999999999996,0.045000000000000005,0.039999999999999994,5,0.8151221618951039
0.8699999999999996,0.045000000000000005,0.039999999999999994,10,0.6544663405524097
0.8699999999999996,0.045000000000000005,0.039999999999999994,15,0.525372438997277
0.8699999999999996,0.045000000000000005,0.039999999999999994,30,0.2717714875540777
0.8699999999999996,0.045000000000000005,0.045,1,0.965676613081011
0.8699999999999996,0.045000000000000005,0.045,2,0.9278097291408006
0.8699999999999996,0.045000000000000005,0.045,5,0.8158941643815768
0.8699999999999996,0.045000000000000005,0.045,10,0.6560025399937575
0.8699999999999996,0.045000000000000005,0.045,15,0.527345324826175
0.8699999999999996,0.045000000000000005,0.045,30,0.2739432669262036
0.8699999999999996,0.05,0.01,1,0.9640232985574946
0.8699999999999996,0.05,0.01,2,0.9221898525173807
0.8699999999999996,0.05,0.01,5,0.7968526796256848
0.8699999999999996,0.05,0.01,10,0.6209754842565349
0.8699999999999996,0.05,0.01,15,0.4837777756905905
0.8699999999999996,0.05,0.01,30,0.2287470008897846
0.8699999999999996,0.05,0.015,1,0.9640266103627725
0.8699999999999996,0.05,0.015,2,0.9222385951836576
0.8699999999999996,0.05,0.015,5,0.7970745758948715
0.8699999999999996,0.05,0.015,10,0.6214038318858208
0.8699999999999996,0.05,0.015,15,0.4843113893140137
0.8699999999999996,0.05,0.015,30,0.2292831273364983
0.8699999999999996,0.05,0.019999999999999997,1,0.9640312469092756
0.8699999999999996,0.05,0.019999999999999997,2,0.9223068392446775
0.8699999999999996,0.05,0.019999999999999997,5,0.7973853344836876
0.8699999999999996,0.05,0.019999999999999997,10,0.6220040150076586
0.8699999999999996,0.05,0.019999999999999997,15,0.4850594373520789
0.8699999999999996,0.05,0.019999999999999997,30,0.23003581602185014
0.8699999999999996,0.05,0.024999999999999998,1,0.9640372082161179
0.8699999999999996,0.05,0.024999999999999998,2,0.9223945890292219
0.8699999999999996,0.05,0.024999999999999998,5,0.7977850592734727
0.8699999999999996,0.05,0.024999999999999998,10,0.6227765308849021
0.8699999999999996,0.05,0.024999999999999998,15,0.4860229113888509
0.8699999999999996,0.05,0.024999999999999998,30,0.2310071904913179
0.8699999999999996,0.05,0.03,1,0.9640444943078752
0.8699999999999996,0.05,0.03,2,0.9225018501036514
0.8699999999999996,0.05,0.03,5,0.7982738839251299
0.8699999999999996,0.05,0.03,10,0.6237220200315984
0.8699999999999996,0.05,0.03,15,0.48720309006834084
0.8699999999999996,0.05,0.03,30,0.2321999980846119
0.8699999999999996,0.05,0.034999999999999996,1,0.9640531052145845
0.8699999999999996,0.05,0.034999999999999996,2,0.9226286292724941
0.8699999999999996,0.05,0.034999999999999996,5,0.7988519719536198
0.8699999999999996,0.05,0.034999999999999996,10,0.6248412670981803
0.8699999999999996,0.05,0.034999999999999996,15,0.4886015419230998
0.8699999999999996,0.05,0.034999999999999996,30,0.23361762289004764
0.8699999999999996,0.05,0.039999999999999994,1,0.9640630409717448
0.8699999999999996,0.05,0.039999999999999994,2,0.9227749345791654
0.8699999999999996,0.05,0.039999999999999994,5,0.7995195168191237
0.8699999999999996,0.05,0.039999999999999994,10,0.6261352019568511
0.8699999999999996,0.05,0.039999999999999994,15,0.49022012884917054
0.8699999999999996,0.05,0.039999999999999994,30,0.2352641017505673
0.8699999999999996,0.05,0.045,1,0.964074301620317
0.8699999999999996,0.05,0.045,2,0.9229407753068181
0.8699999999999996,0.05,0.045,5,0.8002767420349527
0.8699999999999996,0.05,0.045,10,0.6276049009892604
0.8699999999999996,0.05,0.045,15,0.49206101023817717
0.8699999999999996,0.05,0.045,30,0.2371441434274261
0.8699999999999996,0.05500000000000001,0.01,1,0.962423730380394
0.8699999999999996,0.05500000000000001,0.01,2,0.9173503906352205
0.8699999999999996,0.05500000000000001,0.01,5,0.7815997394907517
0.8699999999999996,0.05500000000000001,0.01,10,0.5940941285338456
0.8699999999999996,0.05500000000000001,0.01,15,0.4514085359826717
0.8699999999999996,0.05500000000000001,0.01,30,0.19801914533717566
0.8699999999999996,0.05500000000000001,0.015,1,0.9624270366905159
0.8699999999999996,0.05500000000000001,0.015,2,0.9173988775100518
0.8699999999999996,0.05500000000000001,0.015,5,0.781817388336799
0.8699999999999996,0.05500000000000001,0.015,10,0.5945039334584874
0.8699999999999996,0.05500000000000001,0.015,15,0.45190644588393997
0.8699999999999996,0.05500000000000001,0.015,30,0.19848325328332556
0.8699999999999996,0.05500000000000001,0.019999999999999997,1,0.962431665543769
0.8699999999999996,0.05500000000000001,0.019999999999999997,2,0.9174667634403342
0.8699999999999996,0.05500000000000001,0.019999999999999997,5,0.7821221985461057
0.8699999999999996,0.05500000000000001,0.019999999999999997,10,0.5950781353034377
0.8699999999999996,0.05500000000000001,0.019999999999999997,15,0.452604442539999
0.8699999999999996,0.05500000000000001,0.019999999999999997,30,0.1991348324061057
0.8699999999999996,0.05500000000000001,0.024999999999999998,1,0.9624376169592356
0.8699999999999996,0.05500000000000001,0.024999999999999998,2,0.9175540527321326
0.8699999999999996,0.05500000000000001,0.024999999999999998,5,0.7825142720115681
0.8699999999999996,0.05500000000000001,0.024999999999999998,10,0.5958172098055801
0.8699999999999996,0.05500000000000001,0.024999999999999998,15,0.45350345118870294
0.8699999999999996,0.05500000000000001,0.024999999999999998,30,0.1999757209926145
0.8699999999999996,0.05500000000000001,0.03,1,0.9624448909614505
0.8699999999999996,0.05500000000000001,0.03,2,0.9176607509225966
0.8699999999999996,0.05500000000000001,0.03,5,0.7829937398356225
0.8699999999999996,0.05500000000000001,0.03,10,0.5967217697518027
0.8699999999999996,0.05500000000000001,0.03,15,0.4546046649208675
0.8699999999999996,0.05500000000000001,0.03,30,0.20100829732916536
0.8699999999999996,0.05500000000000001,0.034999999999999996,1,0.9624534875804011
0.8699999999999996,0.05500000000000001,0.034999999999999996,2,0.9177868647805455
0.8699999999999996,0.05500000000000001,0.034999999999999996,5,0.7835607624033104
0.8699999999999996,0.05500000000000001,0.034999999999999996,10,0.5977925658258719
0.8699999999999996,0.05500000000000001,0.034999999999999996,15,0.45590954731960487
0.8699999999999996,0.05500000000000001,0.034999999999999996,30,0.20223549091548226
0.8699999999999996,0.05500000000000001,0.039999999999999994,1,0.9624634068515272
0.8699999999999996,0.05500000000000001,0.039999999999999994,2,0.9179324023071844
0.8699999999999996,0.05500000000000001,0.039999999999999994,5,0.7842155294716993
0.8699999999999996,0.05500000000000001,0.039999999999999994,10,0.5990304876468306
0.8699999999999996,0.05500000000000001,0.039999999999999994,15,0.4574198357027687
0.8699999999999996,0.05500000000000001,0.039999999999999994,30,0.20366079632061374
0.8699999999999996,0.05500000000000001,0.045,1,0.962474648815722
0.8699999999999996,0.05500000000000001,0.045,2,0.9180973727369502
0.8699999999999996,0.05500000000000001,0.045,5,0.7849582602757241
0.8699999999999996,0.05500000000000001,0.045,10,0.6004365650009336
0.8699999999999996,0.05500000000000001,0.045,15,0.45913754497856785
0.8699999999999996,0.05500000000000001,0.045,30,0.20528828977233876
0.8799999999999996,0.02,0.01,1,0.9737044523603929
0.8799999999999996,0.02,0.01,2,0.9518318144052993
0.8799999999999996,0.02,0.01,5,0.8949336951730559
0.8799999999999996,0.02,0.01,10,0.8099183004464127
0.8799999999999996,0.02,0.01,15,0.7330797547742005
0.8799999999999996,0.02,0.01,30,0.5436050501591904
0.8799999999999996,0.02,0.015,1,0.9737077821892861
0.8799999999999996,0.02,0.015,2,0.9518813772858965
0.8799999999999996,0.02,0.015,5,0.8951781283179938
0.8799999999999996,0.02,0.015,10,0.8104652035955076
0.8799999999999996,0.02,0.015,15,0.7338708429106938
0.8799999999999996,0.02,0.015,30,0.5448508757418355
0.8799999999999996,0.02,0.019999999999999997,1,0.973712443968867
0.8799999999999996,0.02,0.019999999999999997,2,0.9519507696544918
0.8799999999999996,0.02,0.019999999999999997,5,0.8955204468851494
0.8799999999999996,0.02,0.019999999999999997,10,0.8112314884845632
0.8799999999999996,0.02,0.019999999999999997,15,0.7349798007017715
0.8799999999999996,0.02,0.019999999999999997,30,0.5465998296977032
0.8799999999999996,0.02,0.024999999999999998,1,0.9737184377182663
0.8799999999999996,0.02,0.024999999999999998,2,0.9520399958473862
0.8799999999999996,0.02,0.024999999999999998,5,0.8959607631122956
0.8799999999999996,0.02,0.024999999999999998,10,0.8122177765996448
0.8799999999999996,0.02,0.024999999999999998,15,0.7364080662634581
0.8799999999999996,0.02,0.024999999999999998,30,0.5488567365742117
0.8799999999999996,0.02,0.03,1,0.9737257634620807
0.8799999999999996,0.02,0.03,2,0.9521490614405983
0.8799999999999996,0.02,0.03,5,0.8964992214102465
0.8799999999999996,0.02,0.03,10,0.813424868433174
0.8799999999999996,0.02,0.03,15,0.7381574939233051
0.8799999999999996,0.02,0.03,30,0.5516278372759268
0.8799999999999996,0.02,0.034999999999999996,1,0.9737344212303735
0.8799999999999996,0.02,0.034999999999999996,2,0.9522779732504446
0.8799999999999996,0.02,0.034999999999999996,5,0.8971359984417988
0.8799999999999996,0.02,0.034999999999999996,10,0.8148537445668533
0.8799999999999996,0.02,0.034999999999999996,15,0.7402303582334337
0.8799999999999996,0.02,0.034999999999999996,30,0.5549208178356999
0.8799999999999996,0.02,0.039999999999999994,1,0.9737444110586739
0.8799999999999996,0.02,0.039999999999999994,2,0.9524267393342498
0.8799999999999996,0.02,0.039999999999999994,5,0.8978713032183362
0.8799999999999996,0.02,0.039999999999999994,10,0.8165055669994086
0.8799999999999996,0.02,0.039999999999999994,15,0.7426293589000488
0.8799999999999996,0.02,0.039999999999999994,30,0.558744844954893
0.8799999999999996,0.02,0.045,1,0.9737557329879786
0.8799999999999996,0.02,0.045,2,0.9525953689911859
0.8799999999999996,0.02,0.045,5,0.8987053772141751
0.8799999999999996,0.02,0.045,10,0.8183816807216677
0.8799999999999996,0.02,0.045,15,0.7453576266443795
0.8799999999999996,0.02,0.045,30,0.563110608542827
0.8799999999999996,0.025,0.01,1,0.9720749569465397
0.8799999999999996,0.025,0.01,2,0.9468045129804373
0.8799999999999996,0.025,0.01,5,0.8777498924275277
0.8799999999999996,0.025,0.01,10,0.7748072902391084
0.8799999999999996,0.025,0.01,15,0.6839852202738169
0.8799999999999996,0.025,0.01,30,0.4705512080552658
0.8799999999999996,0.025,0.015,1,0.9720782812029607
0.8799999999999996,0.025,0.015,2,0.946853814084178
0.8799999999999996,0.025,0.015,5,0.8779896321622501
0.8799999999999996,0.025,0.015,10,0.7753304844263985
0.8799999999999996,0.025,0.015,15,0.6847233290399799
0.8799999999999996,0.025,0.015,30,0.47162960998101716
0.8799999999999996,0.025,0.019999999999999997,1,0.9720829351810486
0.8799999999999996,0.025,0.019999999999999997,2,0.946922839942274
0.8799999999999996,0.025,0.019999999999999997,5,0.8783253778014158
0.8799999999999996,0.025,0.019999999999999997,10,0.7760635498702996
0.8799999999999996,0.025,0.019999999999999997,15,0.6857580196504691
0.8799999999999996,0.025,0.019999999999999997,30,0.47314352600612686
0.8799999999999996,0.025,0.024999999999999998,1,0.972088918899902
0.8799999999999996,0.025,0.024999999999999998,2,0.9470115948681234
0.8799999999999996,0.025,0.024999999999999998,5,0.8787572394276973
0.8799999999999996,0.025,0.024999999999999998,10,0.7770070811146489
0.8799999999999996,0.025,0.024999999999999998,15,0.6870906339103195
0.8799999999999996,0.025,0.024999999999999998,30,0.4750971323180961
0.8799999999999996,0.025,0.03,1,0.9720962323840766
0.8799999999999996,0.025,0.03,2,0.9471200844082934
0.8799999999999996,0.025,0.03,5,0.8792853586790479
0.8799999999999996,0.025,0.03,10,0.7781618439494817
0.8799999999999996,0.025,0.03,15,0.6887229019623026
0.8799999999999996,0.025,0.03,30,0.47749583112056854
0.8799999999999996,0.025,0.034999999999999996,1,0.972104875663585
0.8799999999999996,0.025,0.034999999999999996,2,0.9472483153430991
0.8799999999999996,0.025,0.034999999999999996,5,0.8799099088261259
0.8799999999999996,0.025,0.034999999999999996,10,0.7795287764470104
0.8799999999999996,0.025,0.034999999999999996,15,0.6906569460312154
0.8799999999999996,0.025,0.034999999999999996,30,0.48034627553798137
0.8799999999999996,0.025,0.039999999999999994,1,0.9721148487738975
0.8799999999999996,0.025,0.039999999999999994,2,0.9473962956873084
0.8799999999999996,0.025,0.039999999999999994,5,0.8806310948670452
0.8799999999999996,0.025,0.039999999999999994,10,0.7811089902318068
0.8799999999999996,0.025,0.039999999999999994,15,0.6928952850232629
0.8799999999999996,0.025,0.039999999999999994,30,0.4836564003796205
0.8799999999999996,0.025,0.045,1,0.9721261517559416
0.8799999999999996,0.025,0.045,2,0.9475640346909782
0.8799999999999996,0.025,0.045,5,0.881449153639525
0.8799999999999996,0.025,0.045,10,0.7829037719875996
0.8799999999999996,0.025,0.045,15,0.6954408399944909
0.8799999999999996,0.025,0.045,30,0.4874354589622892
0.8799999999999996,0.030000000000000002,0.01,1,0.9704481884949564
0.8799999999999996,0.030000000000000002,0.01,2,0.9418037643133566
0.8799999999999996,0.030000000000000002,0.01,5,0.8608960393513324
0.8799999999999996,0.030000000000000002,0.01,10,0.7412183879247829
0.8799999999999996,0.030000000000000002,0.01,15,0.6381785590261216
0.8799999999999996,0.030000000000000002,0.01,30,0.4073149050720361
0.8799999999999996,0.030000000000000002,0.015,1,0.9704515071882308
0.8799999999999996,0.030000000000000002,0.015,2,0.9418528050228707
0.8799999999999996,0.030000000000000002,0.015,5,0.8611311757949575
0.8799999999999996,0.030000000000000002,0.015,10,0.7417189009645545
0.8799999999999996,0.030000000000000002,0.015,15,0.638867236463634
0.8799999999999996,0.030000000000000002,0.015,30,0.4082483830240582
0.8799999999999996,0.030000000000000002,0.019999999999999997,1,0.9704561533778816
0.8799999999999996,0.030000000000000002,0.019999999999999997,2,0.9419214663062704
0.8799999999999996,0.030000000000000002,0.019999999999999997,5,0.8614604747142519
0.8799999999999996,0.030000000000000002,0.019999999999999997,10,0.7424201870693924
0.8799999999999996,0.030000000000000002,0.019999999999999997,15,0.6398326335851908
0.8799999999999996,0.030000000000000002,0.019999999999999997,30,0.4095588473295332
0.8799999999999996,0.030000000000000002,0.024999999999999998,1,0.9704621270829753
0.8799999999999996,0.030000000000000002,0.024999999999999998,2,0.9420097524541713
0.8799999999999996,0.030000000000000002,0.024999999999999998,5,0.8618840440781688
0.8799999999999996,0.030000000000000002,0.024999999999999998,10,0.743322815008886
0.8799999999999996,0.030000000000000002,0.024999999999999998,15,0.6410760023348088
0.8799999999999996,0.030000000000000002,0.024999999999999998,30,0.4112499129476549
0.8799999999999996,0.030000000000000002,0.03,1,0.9704694283280265
0.8799999999999996,0.030000000000000002,0.03,2,0.9421176689838455
0.8799999999999996,0.030000000000000002,0.03,5,0.8624020228050422
0.8799999999999996,0.030000000000000002,0.03,10,0.7444275173750784
0.8799999999999996,0.030000000000000002,0.03,15,0.6425989569871651
0.8799999999999996,0.030000000000000002,0.03,30,0.41332625609224777
0.8799999999999996,0.030000000000000002,0.034999999999999996,1,0.9704780571429977
0.8799999999999996,0.030000000000000002,0.034999999999999996,2,0.9422452226397964
0.8799999999999996,0.030000000000000002,0.034999999999999996,5,0.8630145808385256
0.8799999999999996,0.030000000000000002,0.034999999999999996,10,0.745735191573533
0.8799999999999996,0.030000000000000002,0.034999999999999996,15,0.6444034776411315
0.8799999999999996,0.030000000000000002,0.034999999999999996,30,0.41579363578953943
0.8799999999999996,0.030000000000000002,0.039999999999999994,1,0.9704880135632997
0.8799999999999996,0.030000000000000002,0.039999999999999994,2,0.9423924213944602
0.8799999999999996,0.030000000000000002,0.039999999999999994,5,0.8637219192405228
0.8799999999999996,0.030000000000000002,0.039999999999999994,10,0.7472469010384528
0.8799999999999996,0.030000000000000002,0.039999999999999994,15,0.6464919145111343
0.8799999999999996,0.030000000000000002,0.039999999999999994,30,0.4186589205079042
0.8799999999999996,0.030000000000000002,0.045,1,0.9704992976297916
0.8799999999999996,0.030000000000000002,0.045,2,0.9425592744490374
0.8799999999999996,0.030000000000000002,0.045,5,0.8645242703011841
