Date,AMZN,BAC,COST,DIS,DPZ,KO,MCD,MSFT,NAT,SBUX
1971-10-05,,,,0.7026932239532471,,0.2640498876571655,0.3544974625110626,,,
1971-10-06,,,,0.7223554849624634,,0.26464352011680603,0.3599824905395508,,,
1971-10-07,,,,0.707822322845459,,0.2693904638290405,0.36478257179260254,,,
1971-10-08,,,,0.7026932239532471,,0.2711705267429352,0.3634108603000641,,,
1971-10-11,,,,0.7035486698150635,,0.26879721879959106,0.3640963137149811,,,
1971-10-12,,,,0.6873061656951904,,0.25989657640457153,0.35655391216278076,,,
1971-10-13,,,,0.6693543791770935,,0.2593030631542206,0.35244020819664,,,
1971-10-14,,,,0.654821515083313,,0.25336939096450806,0.34421178698539734,,,
1971-10-15,,,,0.6693543791770935,,0.2554464340209961,0.34215494990348816,,,
1971-10-18,,,,0.6744833588600159,,0.2557431161403656,0.34421178698539734,,,
1971-10-19,,,,0.6838868260383606,,0.2551496624946594,0.34489762783050537,,,
1971-10-20,,,,0.6898707151412964,,0.25396281480789185,0.3414691984653473,,,
1971-10-21,,,,0.7095322608947754,,0.2563364505767822,0.3346119225025177,,,
1971-10-22,,,,0.7035486698150635,,0.26227012276649475,0.3366694748401642,,,
1971-10-25,,,,0.7180808782577515,,0.25870975852012634,0.33186987042427063,,,
1971-10-26,,,,0.7266291975975037,,0.2563364505767822,0.33324113488197327,,,
1971-10-27,,,,0.7317582964897156,,0.2551496624946594,0.32432693243026733,,,
1971-10-28,,,,0.734323263168335,,0.2575228810310364,0.3298127055168152,,,
1971-10-29,,,,0.7394523620605469,,0.25870975852012634,0.3414691984653473,,,
1971-11-01,,,,0.7095322608947754,,0.2575228810310364,0.3394123315811157,,,
1971-11-02,,,,0.7120972871780396,,0.25781962275505066,0.3346119225025177,,,
1971-11-03,,,,0.7257748246192932,,0.2634568512439728,0.3496973216533661,,,
1971-11-04,,,,0.7146610617637634,,0.26464352011680603,0.3517545461654663,,,
1971-11-05,,,,0.7103873491287231,,0.2649402320384979,0.35312560200691223,,,
1971-11-08,,,,0.7044028043746948,,0.2658303678035736,0.35312560200691223,,,
1971-11-09,,,,0.6992737054824829,,0.26761043071746826,0.36135420203208923,,,
1971-11-10,,,,0.6984193325042725,,0.26464352011680603,0.3517545461654663,,,
1971-11-11,,,,0.7001292705535889,,0.25396281480789185,0.34284070134162903,,,
1971-11-12,,,,0.7052584886550903,,0.2551496624946594,0.34284070134162903,,,
