date,CHUS,JPUS,KOUS,MAUS,USEU,USUK,THUS,SZUS
2010-06-10,6.8305,91.04,1250.4,3.3,1.2111,1.4674,32.48,1.1418
2010-06-11,6.832,91.72,1245.9,3.281,1.2077,1.4545,32.44,1.1521
2010-06-14,6.8323,91.8,1221.2,3.246,1.2277,1.477,32.39,1.1378
2010-06-15,6.8323,91.25,1229.0,3.267,1.2327,1.4827,32.4,1.131
2010-06-16,6.8323,91.39,1211.0,3.256,1.2323,1.4838,32.38,1.1267
2010-06-17,6.829,90.92,1212.8,3.265,1.2365,1.4806,32.38,1.1137
2010-06-18,6.8267,90.79,1202.55,3.25,1.236,1.4787,32.38,1.1107
2010-06-21,6.7968,91.18,1173.6,3.187,1.2385,1.4826,32.27,1.108
2010-06-22,6.8127,90.59,1182.95,3.205,1.2303,1.485,32.31,1.1047
2010-06-23,6.8124,89.82,1187.1,3.23,1.231,1.4952,32.34,1.1053
2010-06-24,6.8001,89.4,1188.9,3.237,1.2288,1.4986,32.38,1.1048
2010-06-25,6.7911,89.35,1215.1,3.247,1.2332,1.4985,32.37,1.0937
2010-06-28,6.796,89.23,1202.85,3.222,1.2316,1.5098,32.35,1.086
2010-06-29,6.7977,88.39,1216.85,3.252,1.2187,1.5081,32.4,1.081
2010-06-30,6.7815,88.49,1220.85,3.236,1.2291,1.4947,32.4,1.0774
2010-07-01,6.7807,87.42,1227.0,3.238,1.2464,1.5126,32.36,1.0675
2010-07-02,6.7709,87.69,1228.5,3.2225,1.2577,1.5179,32.38,1.0635
2010-07-05,6.7709,87.69,1228.5,3.2225,1.2577,1.5179,32.38,1.0635
2010-07-06,6.7801,87.55,1222.0,3.203,1.2646,1.518,32.42,1.0587
2010-07-07,6.777,87.16,1221.55,3.22,1.2594,1.5179,32.46,1.0545
2010-07-08,6.7763,88.44,1209.4,3.2035,1.2683,1.5157,32.43,1.0502
2010-07-09,6.772,88.48,1197.5,3.193,1.2639,1.5095,32.32,1.0577
2010-07-12,6.7709,88.53,1203.35,3.202,1.2573,1.5016,32.34,1.0621
2010-07-13,6.772,88.24,1212.5,3.2025,1.2719,1.5175,32.35,1.0524
2010-07-14,6.7714,88.59,1201.55,3.197,1.2755,1.5284,32.29,1.0556
2010-07-15,6.7774,87.41,1201.5,3.2,1.2893,1.5376,32.23,1.0421
2010-07-16,6.775,86.4,1202.5,3.2045,1.2919,1.5289,32.22,1.0522
2010-07-19,6.778,86.77,1216.0,3.223,1.2963,1.5222,32.27,1.0524
2010-07-20,6.7781,87.22,1206.4,3.21,1.2905,1.5255,32.27,1.0481
2010-07-21,6.7769,87.3,1203.5,3.215,1.2818,1.5201,32.29,1.052
2010-07-22,6.7795,87.0,1202.95,3.204,1.2903,1.5283,32.24,1.0403
2010-07-23,6.7803,87.31,1198.5,3.195,1.2874,1.5425,32.19,1.0529
2010-07-26,6.7788,87.2,1191.0,3.195,1.2983,1.549,32.18,1.048
2010-07-27,6.7781,87.88,1181.95,3.182,1.2983,1.5538,32.16,1.0622
2010-07-28,6.778,87.62,1185.0,3.193,1.2998,1.5611,32.23,1.0578
2010-07-29,6.776,86.87,1185.35,3.189,1.3064,1.5591,32.21,1.0412
2010-07-30,6.7735,86.43,1182.0,3.1825,1.3069,1.5714,32.24,1.041
2010-08-02,6.774,86.42,1172.5,3.1595,1.3174,1.5897,32.19,1.0379
2010-08-03,6.7728,85.88,1167.2,3.157,1.3239,1.5941,32.16,1.0384
2010-08-04,6.772,86.26,1167.25,3.167,1.3158,1.5887,32.13,1.0514
2010-08-05,6.7705,85.83,1166.0,3.156,1.3157,1.586,32.05,1.0475
2010-08-06,6.768,85.25,1161.0,3.148,1.3282,1.5979,31.99,1.0365
2010-08-09,6.767,85.88,1160.0,3.14,1.3241,1.5945,31.93,1.0457
2010-08-10,6.772,85.88,1168.6,3.1555,1.3095,1.5776,31.95,1.0575
2010-08-11,6.7745,85.36,1182.0,3.17,1.2899,1.5688,31.91,1.0584
2010-08-12,6.7843,85.83,1185.9,3.1825,1.2866,1.5573,31.89,1.0485
2010-08-13,6.7957,86.2,1183.7,3.166,1.2767,1.558,31.88,1.0526
2010-08-16,6.8038,85.33,1186.9,3.18,1.2838,1.5679,31.79,1.0378
2010-08-17,6.792,85.51,1176.0,3.1548,1.289,1.5586,31.72,1.0434
2010-08-18,6.7911,85.31,1174.0,3.143,1.2872,1.5619,31.59,1.0404
2010-08-19,6.7897,85.27,1172.15,3.1298,1.2837,1.5612,31.54,1.031
2010-08-20,6.79,85.63,1183.2,3.1408,1.2687,1.5515,31.52,1.0372
2010-08-23,6.7995,85.16,1181.6,3.1308,1.2663,1.5532,31.45,1.0391
2010-08-24,6.7966,84.16,1191.0,3.1418,1.2675,1.5471,31.51,1.0307
2010-08-25,6.7995,84.56,1196.15,3.1458,1.2652,1.546,31.47,1.0273
2010-08-26,6.7998,84.61,1190.1,3.1388,1.2717,1.5574,31.34,1.0253
2010-08-27,6.7977,85.1,1195.1,3.1383,1.2765,1.5528,31.22,1.0268
2010-08-30,6.8029,84.67,1191.0,3.1398,1.2686,1.5473,31.28,1.0244
2010-08-31,6.8069,84.1,1198.0,3.149,1.2704,1.5358,31.27,1.015
2010-09-01,6.8102,84.48,1184.0,3.13,1.2813,1.5472,31.16,1.0149
2010-09-02,6.807,84.15,1178.0,3.1265,1.2824,1.5393,31.15,1.0118
2010-09-03,6.8014,84.45,1173.0,3.1138,1.2885,1.5452,31.16,1.0174
2010-09-06,6.8014,84.45,1173.0,3.1138,1.2885,1.5452,31.16,1.0174
2010-09-07,6.7906,83.75,1177.0,3.1238,1.2723,1.5315,31.16,1.0114
2010-09-08,6.794,83.85,1171.5,3.1058,1.2727,1.5513,31.01,1.0106
2010-09-09,6.782,83.83,1166.75,3.1058,1.2708,1.5448,30.79,1.0149
2010-09-10,6.769,84.13,1164.85,3.1018,1.2731,1.5387,30.76,1.0175
2010-09-13,6.7595,83.53,1159.0,3.1,1.289,1.5466,30.72,1.0079
2010-09-14,6.743,83.05,1159.5,3.0988,1.3014,1.5559,30.74,0.9938
2010-09-15,6.738,85.63,1158.0,3.116,1.3008,1.5641,30.84,1.0032
2010-09-16,6.725,85.72,1161.0,3.116,1.3079,1.5612,30.78,1.0143
2010-09-17,6.723,85.77,1160.0,3.101,1.3046,1.5635,30.73,1.0092
2010-09-20,6.7135,85.74,1160.5,3.1015,1.3074,1.5564,30.72,1.005
2010-09-21,6.7059,85.36,1160.0,3.1,1.3136,1.5551,30.8,1.0038
2010-09-22,6.7035,84.37,1150.0,3.09,1.3385,1.5649,30.62,0.9865
2010-09-23,6.7046,84.32,1150.65,3.093,1.3344,1.5723,30.68,0.9843
2010-09-24,6.7035,84.24,1154.2,3.092,1.3476,1.5829,30.65,0.9828
2010-09-27,6.6911,84.17,1146.0,3.09,1.3475,1.5851,30.55,0.9831
2010-09-28,6.6904,83.82,1145.5,3.0915,1.3583,1.5808,30.54,0.9756
2010-09-29,6.6869,83.61,1139.0,3.084,1.3638,1.5812,30.44,0.9752
2010-09-30,6.6905,83.53,1140.1,3.086,1.3601,1.5731,30.32,0.9808
2010-10-01,6.6895,83.3,1130.25,3.085,1.3754,1.5829,30.15,0.9761
2010-10-04,6.6912,83.33,1122.25,3.09,1.3688,1.5849,30.11,0.9723
2010-10-05,6.6906,83.17,1129.85,3.095,1.3834,1.5915,30.09,0.9663
2010-10-06,6.6893,82.8,1117.4,3.093,1.3924,1.5903,29.9,0.9604
2010-10-07,6.6903,82.35,1114.0,3.089,1.3921,1.593,29.93,0.9667
2010-10-08,6.671,81.86,1120.7,3.113,1.3923,1.5951,29.95,0.9609
2010-10-11,6.671,81.86,1120.7,3.113,1.3923,1.5951,29.95,0.9609
2010-10-12,6.6733,81.74,1130.15,3.107,1.3846,1.5799,29.94,0.9593
2010-10-13,6.6634,81.81,1119.0,3.0915,1.3964,1.5843,29.83,0.9588
2010-10-14,6.6505,81.44,1110.4,3.082,1.4066,1.5992,29.79,0.953
2010-10-15,6.6397,81.32,1109.6,3.082,1.3998,1.6027,29.79,0.9562
2010-10-18,6.644,81.16,1115.0,3.0955,1.3978,1.5907,29.85,0.9558
2010-10-19,6.6444,81.6,1126.7,3.107,1.3827,1.5739,29.96,0.9702
2010-10-20,6.6518,81.14,1124.9,3.12,1.3949,1.5857,29.88,0.9615
2010-10-21,6.6502,81.16,1128.4,3.1045,1.3973,1.5753,29.81,0.9642
2010-10-22,6.6583,81.48,1125.6,3.113,1.3904,1.5677,29.92,0.9792
2010-10-25,6.6579,80.61,1115.6,3.092,1.3986,1.5748,29.82,0.9711
2010-10-26,6.6625,81.28,1122.0,3.095,1.3873,1.5871,29.88,0.9824
2010-10-27,6.6805,81.55,1130.0,3.106,1.3788,1.5782,29.97,0.9893
2010-10-28,6.6867,80.99,1123.0,3.108,1.3929,1.5945,29.92,0.9834
2010-10-29,6.6707,80.48,1124.0,3.11,1.3894,1.602,29.92,0.985
2010-11-01,6.6892,80.66,1116.73,3.09,1.3888,1.605,29.85,0.9935
2010-11-02,6.6775,80.8,1111.0,3.0875,1.4026,1.601,29.79,0.9782
2010-11-03,6.6758,81.41,1109.8,3.084,1.4014,1.608,29.76,0.9793
2010-11-04,6.6609,80.61,1106.53,3.082,1.4224,1.6282,29.67,0.9629
2010-11-05,6.655,81.35,1107.7,3.082,1.4033,1.6211,29.61,0.958
2010-11-08,6.6791,81.14,1114.0,3.091,1.3927,1.615,29.58,0.9642
2010-11-09,6.6424,81.15,1111.4,3.095,1.3865,1.605,29.49,0.9646
2010-11-10,6.6335,82.53,1109.6,3.087,1.3728,1.6071,29.58,0.9739
2010-11-11,6.6335,82.53,1109.6,3.087,1.3728,1.6071,29.58,0.9739
2010-11-12,6.6368,82.44,1127.2,3.109,1.37,1.6172,29.79,0.9758
2010-11-15,6.6418,82.9,1134.7,3.137,1.3615,1.6064,29.89,0.9837
2010-11-16,6.6378,83.41,1129.8,3.129,1.3517,1.5881,29.9,0.9924
2010-11-17,6.6415,83.15,1143.75,3.129,1.3555,1.5941,30.01,0.9895
2010-11-18,6.633,83.64,1129.9,3.118,1.3618,1.601,29.95,0.9969
2010-11-19,6.6398,83.49,1131.15,3.113,1.3654,1.5961,29.96,0.9979
2010-11-22,6.6414,83.46,1126.0,3.1,1.3612,1.5932,29.92,0.9917
2010-11-23,6.6433,82.86,1162.0,3.127,1.3388,1.5824,30.03,0.9951
2010-11-24,6.6529,83.38,1146.0,3.135,1.335,1.5774,29.99,0.9945
2010-11-25,6.6529,83.38,1146.0,3.135,1.335,1.5774,29.99,0.9945
2010-11-26,6.6675,84.08,1153.95,3.1525,1.3243,1.5616,30.26,1.0016
2010-11-29,6.66,84.34,1164.05,3.15,1.3092,1.5557,30.18,1.0012
2010-11-30,6.667,83.56,1157.2,3.165,1.3036,1.5578,30.17,0.9985
2010-12-01,6.663,84.0,1149.0,3.15,1.3149,1.5603,30.04,0.9997
2010-12-02,6.6609,83.53,1148.0,3.151,1.3228,1.561,30.01,0.9901
2010-12-03,6.6628,82.73,1136.5,3.146,1.3367,1.5723,30.03,0.9764
2010-12-06,6.6483,82.7,1136.7,3.143,1.3275,1.568,30.01,0.9848
2010-12-07,6.6455,83.04,1130.0,3.143,1.3323,1.5802,29.98,0.9828
2010-12-08,6.6616,84.16,1142.5,3.1445,1.3242,1.5792,30.1,0.9879
2010-12-09,6.6549,83.85,1140.0,3.14,1.3206,1.5733,30.06,0.9846
2010-12-10,6.655,83.87,1143.0,3.131,1.3242,1.5809,30.04,0.9796
2010-12-13,6.6652,83.57,1144.9,3.138,1.3389,1.5882,30.03,0.9668
2010-12-14,6.6563,83.52,1139.0,3.127,1.3395,1.5795,29.99,0.961
2010-12-15,6.6541,84.04,1154.95,3.136,1.3306,1.5613,30.05,0.9619
2010-12-16,6.6635,84.23,1155.0,3.135,1.3206,1.5612,30.13,0.966
2010-12-17,6.6545,84.15,1155.05,3.132,1.3155,1.548,30.13,0.9707
2010-12-20,6.6745,83.72,1154.1,3.1435,1.3124,1.5521,30.15,0.9638
2010-12-21,6.658,83.76,1155.15,3.133,1.3131,1.5462,30.14,0.9585
2010-12-22,6.645,83.56,1153.9,3.13,1.3089,1.539,30.14,0.9503
2010-12-23,6.645,82.97,1151.9,3.115,1.3101,1.54,30.14,0.962
2010-12-24,6.645,82.97,1151.9,3.115,1.3101,1.54,30.14,0.962
2010-12-27,6.6306,82.91,1148.9,3.0935,1.3146,1.5382,30.16,0.9626
2010-12-28,6.6247,82.21,1143.0,3.093,1.3122,1.5361,30.16,0.9516
2010-12-29,6.62,81.9,1143.0,3.088,1.3183,1.5463,30.15,0.9496
2010-12-30,6.6,81.67,1130.6,3.082,1.3269,1.5392,30.16,0.9369
2010-12-31,6.6,81.67,1130.6,3.082,1.3269,1.5392,30.16,0.9369
2011-01-03,6.5895,81.56,1124.3,3.0635,1.3371,1.549,30.05,0.9329
2011-01-04,6.6065,81.96,1124.2,3.0635,1.3306,1.5586,30.08,0.9478
2011-01-05,6.585,83.22,1127.3,3.066,1.3171,1.5497,30.2,0.9644
2011-01-06,6.626,83.15,1121.0,3.07,1.3027,1.549,30.24,0.963
2011-01-07,6.6276,83.04,1120.2,3.068,1.2944,1.556,30.32,0.965
2011-01-10,6.6364,82.78,1128.1,3.078,1.2945,1.5583,30.63,0.9686
2011-01-11,6.6185,83.36,1124.0,3.07,1.2978,1.5628,30.51,0.9755
2011-01-12,6.6037,83.29,1111.6,3.0608,1.3066,1.5716,30.37,0.9717
2011-01-13,6.6044,82.72,1111.2,3.053,1.3364,1.587,30.37,0.9624
2011-01-14,6.5876,82.99,1114.55,3.058,1.3328,1.5874,30.49,0.9657
2011-01-17,6.5876,82.99,1114.55,3.058,1.3328,1.5874,30.49,0.9657
2011-01-18,6.5828,82.66,1111.0,3.056,1.3399,1.6,30.46,0.9633
2011-01-19,6.5823,82.03,1113.2,3.051,1.3495,1.5991,30.46,0.9585
2011-01-20,6.5852,83.02,1124.1,3.051,1.3443,1.5875,30.62,0.9656
2011-01-21,6.5831,82.63,1118.0,3.06,1.3581,1.5997,30.69,0.959
2011-01-24,6.5809,82.44,1118.0,3.054,1.3653,1.5995,30.89,0.9488
2011-01-25,6.5824,82.35,1121.6,3.051,1.3644,1.5818,30.94,0.9451
2011-01-26,6.5814,82.27,1116.0,3.05,1.3688,1.5886,30.8,0.9436
2011-01-27,6.5814,83.03,1114.3,3.0515,1.3688,1.5905,30.92,0.9464
2011-01-28,6.5819,82.03,1115.6,3.054,1.3607,1.5838,31.01,0.9429
2011-01-31,6.6017,81.97,1119.1,3.06,1.3715,1.6042,30.86,0.9402
2011-02-01,6.5937,81.48,1113.6,3.06,1.3793,1.6124,30.87,0.9388
2011-02-02,6.556,81.82,1113.6,3.042,1.3779,1.6167,30.86,0.9406
2011-02-03,6.556,81.48,1113.6,3.042,1.3654,1.6159,30.9,0.9435
2011-02-04,6.556,81.99,1113.6,3.042,1.3584,1.6089,30.8,0.9557
2011-02-07,6.56,82.4,1103.6,3.036,1.3557,1.6111,30.7,0.9569
2011-02-08,6.552,81.92,1100.9,3.032,1.3687,1.6091,30.68,0.957
2011-02-09,6.5914,82.47,1107.4,3.037,1.3688,1.6089,30.71,0.9611
2011-02-10,6.5864,83.11,1120.9,3.044,1.3637,1.6132,30.79,0.9659
2011-02-11,6.5917,83.52,1126.3,3.051,1.352,1.5986,30.77,0.9755
2011-02-14,6.5965,83.32,1125.9,3.052,1.3474,1.6023,30.72,0.9708
2011-02-15,6.5884,83.79,1121.3,3.052,1.3494,1.6128,30.69,0.9677
2011-02-16,6.5884,83.73,1115.3,3.043,1.3547,1.6063,30.6,0.9616
2011-02-17,6.585,83.25,1114.5,3.044,1.3612,1.6172,30.59,0.9508
2011-02-18,6.5731,83.22,1111.0,3.033,1.3673,1.6245,30.55,0.9483
2011-02-21,6.5731,83.22,1111.0,3.033,1.3673,1.6245,30.55,0.9483
2011-02-22,6.5795,82.94,1125.35,3.041,1.3661,1.6129,30.6,0.9393
2011-02-23,6.5741,82.39,1125.2,3.046,1.3758,1.6221,30.59,0.932
2011-02-24,6.572,81.67,1130.55,3.064,1.3794,1.6106,30.6,0.9252
2011-02-25,6.5749,81.76,1125.0,3.051,1.3757,1.6078,30.62,0.9282
2011-02-28,6.5713,81.94,1123.7,3.049,1.3793,1.6247,30.57,0.9305
2011-03-01,6.57,81.86,1123.5,3.033,1.3813,1.6309,30.52,0.9284
2011-03-02,6.5723,81.62,1121.0,3.0345,1.3869,1.6311,30.52,0.922
2011-03-03,6.5717,82.41,1115.4,3.03,1.3947,1.6266,30.45,0.9306
2011-03-04,6.567,82.35,1117.5,3.028,1.3983,1.625,30.44,0.9263
2011-03-07,6.554,82.12,1115.35,3.029,1.3976,1.6204,30.39,0.9256
2011-03-08,6.5684,82.69,1115.0,3.032,1.3912,1.6164,30.33,0.9346
2011-03-09,6.558,82.78,1114.45,3.0315,1.3906,1.6202,30.29,0.9298
2011-03-10,6.5731,82.98,1123.7,3.0345,1.3823,1.6063,30.38,0.932
2011-03-11,6.5742,81.77,1126.0,3.038,1.3864,1.6033,30.36,0.9276
2011-03-14,6.5696,81.65,1127.0,3.0365,1.3975,1.6181,30.33,0.9253
2011-03-15,6.573,80.82,1135.6,3.065,1.3968,1.6064,30.41,0.9187
2011-03-16,6.5713,80.17,1132.6,3.049,1.3922,1.6028,30.38,0.912
2011-03-17,6.5743,78.74,1133.1,3.053,1.4021,1.6143,30.26,0.8998
2011-03-18,6.5689,81.14,1126.0,3.051,1.4141,1.6187,30.27,0.9025
2011-03-21,6.5635,81.11,1121.5,3.031,1.4184,1.6276,30.25,0.9057
2011-03-22,6.551,81.0,1120.6,3.028,1.4212,1.6387,30.19,0.9041
2011-03-23,6.5591,80.94,1124.1,3.0255,1.4124,1.6246,30.27,0.9064
2011-03-24,6.558,80.82,1118.6,3.0265,1.42,1.6159,30.23,0.9061
2011-03-25,6.5568,81.12,1110.7,3.025,1.4144,1.6086,30.23,0.9143
2011-03-28,6.5643,81.67,1111.5,3.025,1.4104,1.6024,30.28,0.9169
2011-03-29,6.56,82.38,1112.2,3.0285,1.409,1.5983,30.32,0.9205
2011-03-30,6.5558,82.98,1100.5,3.0255,1.4095,1.6038,30.32,0.9213
2011-03-31,6.5483,82.76,1097.25,3.025,1.4183,1.6048,30.24,0.9157
2011-04-01,6.5477,84.05,1086.7,3.0255,1.4215,1.6132,30.26,0.9243
2011-04-04,6.5385,83.98,1086.45,3.0254,1.4221,1.6129,30.2,0.9224
2011-04-05,6.539,84.65,1086.5,3.025,1.423,1.6282,30.17,0.9242
2011-04-06,6.544,85.26,1084.0,3.024,1.4333,1.6314,30.13,0.9172
2011-04-07,6.542,84.98,1088.6,3.028,1.4287,1.6304,30.07,0.9178
2011-04-08,6.535,84.99,1082.0,3.0215,1.4437,1.6341,30.01,0.9105
2011-04-11,6.5381,84.58,1085.5,3.019,1.4454,1.6386,30.06,0.9067
2011-04-12,6.5402,83.79,1091.8,3.026,1.4455,1.6263,30.16,0.898
2011-04-13,6.5333,83.59,1086.3,3.023,1.4477,1.6285,30.14,0.8939
2011-04-14,6.531,83.23,1086.55,3.0215,1.4464,1.635,30.13,0.8924
2011-04-15,6.5317,83.13,1087.0,3.0215,1.4443,1.6325,30.12,0.8935
2011-04-18,6.5286,82.43,1088.0,3.022,1.4211,1.6229,30.1,0.8986
2011-04-19,6.5303,82.41,1085.7,3.023,1.4319,1.6315,30.03,0.899
2011-04-20,6.5254,82.58,1076.5,3.015,1.4513,1.6405,29.93,0.8914
2011-04-21,6.492,81.81,1079.5,3.007,1.4585,1.6572,29.89,0.8821
2011-04-22,6.5067,81.92,1080.8,3.003,1.4545,1.6517,29.89,0.8865
2011-04-25,6.5277,81.93,1081.1,2.992,1.4576,1.6497,29.92,0.8806
2011-04-26,6.527,81.93,1083.6,2.988,1.4625,1.6465,29.95,0.8803
2011-04-27,6.5112,82.6,1078.8,2.977,1.4659,1.653,29.95,0.8807
2011-04-28,6.501,81.57,1072.9,2.964,1.4785,1.6636,29.92,0.8736
2011-04-29,6.49,81.31,1068.4,2.961,1.4821,1.6691,29.86,0.8666
2011-05-02,6.492,81.23,1065.5,2.961,1.487,1.669,29.81,0.864
2011-05-03,6.4955,81.02,1071.3,2.973,1.4875,1.6536,29.96,0.8609
2011-05-04,6.4925,80.69,1076.3,2.974,1.4859,1.6524,30.03,0.8582
2011-05-05,6.4931,80.12,1081.3,2.9975,1.4583,1.6427,30.16,0.8698
2011-05-06,6.4925,80.51,1085.1,3.001,1.4495,1.6417,30.15,0.8732
2011-05-09,6.4937,80.66,1081.0,2.9865,1.4301,1.6338,30.19,0.8753
2011-05-10,6.4915,80.75,1082.2,2.987,1.4358,1.6331,30.16,0.8805
2011-05-11,6.4915,80.78,1076.0,2.979,1.4269,1.6412,30.12,0.8846
2011-05-12,6.4986,80.75,1088.0,3.012,1.4229,1.629,30.27,0.8842
2011-05-13,6.4977,80.76,1086.8,3.0,1.4141,1.6179,30.23,0.8907
2011-05-16,6.5073,80.82,1091.7,3.042,1.4219,1.624,30.28,0.8818
2011-05-17,6.5057,81.39,1088.3,3.04,1.4155,1.6206,30.31,0.8848
2011-05-18,6.5029,81.37,1087.6,3.031,1.427,1.6148,30.23,0.8792
2011-05-19,6.5042,81.78,1086.0,3.0295,1.4254,1.6179,30.26,0.884
2011-05-20,6.4917,81.64,1082.7,3.01,1.4172,1.6222,30.25,0.8776
2011-05-23,6.505,81.81,1097.8,3.058,1.4015,1.6102,30.4,0.8831
2011-05-24,6.499,82.12,1093.2,3.0485,1.4107,1.6185,30.38,0.88
2011-05-25,6.493,81.96,1101.6,3.06,1.4102,1.6277,30.42,0.872
2011-05-26,6.4913,81.44,1089.0,3.043,1.4088,1.6346,30.42,0.8666
2011-05-27,6.492,80.75,1082.2,3.025,1.4287,1.6494,30.3,0.852
2011-05-30,6.492,80.75,1082.2,3.025,1.4287,1.6494,30.3,0.852
2011-05-31,6.4786,81.29,1078.0,3.008,1.4376,1.6439,30.31,0.8525
2011-06-01,6.478,80.82,1076.2,3.008,1.4431,1.6391,30.2,0.8401
2011-06-02,6.4824,80.98,1081.4,3.015,1.4426,1.6325,30.3,0.8438
2011-06-03,6.4796,80.38,1077.0,3.008,1.4604,1.6397,30.27,0.8352
2011-06-06,6.4796,80.19,1078.55,3.004,1.462,1.6362,30.26,0.836
2011-06-07,6.481,80.21,1081.8,3.0035,1.4675,1.6444,30.28,0.8388
2011-06-08,6.4754,79.87,1080.0,3.015,1.4587,1.6381,30.38,0.8369
2011-06-09,6.4757,80.07,1082.8,3.0205,1.4534,1.6382,30.39,0.8412
2011-06-10,6.4801,80.26,1084.0,3.019,1.4365,1.6254,30.42,0.8419
2011-06-13,6.483,80.16,1085.2,3.04,1.4368,1.6308,30.46,0.8369
2011-06-14,6.4794,80.5,1082.4,3.029,1.4473,1.6388,30.42,0.8444
2011-06-15,6.482,80.71,1083.0,3.031,1.4221,1.6218,30.51,0.8508
2011-06-16,6.4746,80.7,1091.15,3.047,1.4155,1.613,30.59,0.8507
2011-06-17,6.47,80.1,1085.8,3.0355,1.4326,1.6186,30.53,0.8462
2011-06-20,6.472,80.26,1082.25,3.0425,1.432,1.6206,30.54,0.8416
2011-06-21,6.465,80.15,1078.45,3.028,1.4399,1.6232,30.46,0.8433
2011-06-22,6.4628,80.06,1073.85,3.0231,1.4403,1.6131,30.38,0.8356
2011-06-23,6.4676,80.45,1082.85,3.03,1.4166,1.5977,30.58,0.8379
2011-06-24,6.4737,80.32,1078.7,3.038,1.4189,1.5985,30.69,0.8373
2011-06-27,6.4815,80.89,1084.95,3.056,1.4282,1.5972,30.9,0.8367
2011-06-28,6.4699,80.85,1080.3,3.047,1.4368,1.6016,30.94,0.8298
2011-06-29,6.4633,80.8,1073.0,3.033,1.4428,1.607,30.79,0.8349
2011-06-30,6.4635,80.64,1066.3,3.018,1.4523,1.6067,30.7,0.8413
2011-07-01,6.4645,80.81,1065.05,3.008,1.4508,1.607,30.76,0.8479
2011-07-04,6.4645,80.81,1065.05,3.008,1.4508,1.607,30.76,0.8479
2011-07-05,6.466,81.14,1065.0,3.007,1.447,1.6085,30.46,0.8452
2011-07-06,6.467,80.9,1066.5,3.0103,1.4329,1.5998,30.45,0.8393
2011-07-07,6.4655,81.26,1063.9,3.008,1.4349,1.5967,30.28,0.844
2011-07-08,6.4645,80.64,1056.9,2.9915,1.4251,1.603,30.22,0.8376
2011-07-11,6.4671,80.37,1057.6,3.008,1.4034,1.5932,30.3,0.8351
2011-07-12,6.472,79.53,1064.05,3.031,1.4014,1.594,30.31,0.8335
2011-07-13,6.4675,78.99,1055.1,3.018,1.4167,1.6111,30.07,0.8213
2011-07-14,6.459,79.11,1055.55,3.004,1.4182,1.6125,30.06,0.8167
2011-07-15,6.461,79.03,1058.0,3.005,1.4156,1.6149,30.06,0.8158
2011-07-18,6.4688,79.1,1061.85,3.0125,1.4042,1.6024,30.01,0.8177
2011-07-19,6.4631,78.91,1059.6,3.005,1.4156,1.6135,29.88,0.8166
2011-07-20,6.4581,78.76,1053.95,2.996,1.4188,1.6139,29.88,0.8204
2011-07-21,6.4535,78.47,1054.5,2.9935,1.4372,1.6301,29.87,0.8172
2011-07-22,6.4464,78.44,1050.25,2.9735,1.4366,1.6319,29.76,0.8166
2011-07-25,6.445,78.31,1053.45,2.9715,1.4357,1.6285,29.73,0.8062
2011-07-26,6.4411,78.04,1049.2,2.9535,1.4495,1.6392,29.68,0.8027
2011-07-27,6.4428,77.99,1052.5,2.941,1.4373,1.6357,29.73,0.8023
2011-07-28,6.4418,77.87,1051.55,2.947,1.4303,1.6338,29.7,0.8041
2011-07-29,6.436,77.18,1054.0,2.964,1.4388,1.6455,29.74,0.7881
2011-08-01,6.4337,76.87,1051.3,2.937,1.4202,1.6278,29.73,0.7813
2011-08-02,6.4379,77.13,1052.4,2.957,1.4232,1.6287,29.74,0.7712
2011-08-03,6.434,76.87,1058.85,2.965,1.432,1.6406,29.74,0.766
2011-08-04,6.4377,79.01,1061.5,2.979,1.4158,1.6308,29.84,0.7674
2011-08-05,6.4401,78.48,1067.2,3.008,1.4158,1.6362,29.86,0.76
2011-08-08,6.4342,77.53,1082.9,3.017,1.4241,1.6354,29.87,0.7553
2011-08-09,6.4304,77.16,1087.45,3.023,1.4242,1.6194,29.91,0.7313
2011-08-10,6.4172,76.41,1080.1,3.004,1.4193,1.6169,29.88,0.7296
2011-08-11,6.3935,76.68,1078.2,2.9965,1.423,1.6228,29.96,0.7559
2011-08-12,6.3892,76.79,1078.9,2.999,1.4239,1.6284,29.96,0.7711
2011-08-15,6.3902,76.73,1078.8,2.981,1.4452,1.6387,29.84,0.7802
2011-08-16,6.3818,76.76,1068.05,2.979,1.4421,1.6424,29.83,0.7926
2011-08-17,6.3839,76.46,1068.55,2.974,1.4436,1.6591,29.83,0.7891
2011-08-18,6.3873,76.52,1076.75,2.98,1.432,1.6489,29.88,0.7904
2011-08-19,6.391,76.46,1087.2,2.98,1.4408,1.6544,29.81,0.7856
2011-08-22,6.4004,76.77,1083.15,2.963,1.4384,1.6452,29.82,0.7877
2011-08-23,6.3975,76.59,1077.2,2.9635,1.4431,1.6509,29.83,0.7891
2011-08-24,6.388,76.78,1083.65,2.975,1.4402,1.6375,29.91,0.795
2011-08-25,6.39,77.38,1088.25,2.987,1.438,1.6289,29.99,0.7959
2011-08-26,6.386,76.62,1079.5,2.985,1.4463,1.6321,29.96,0.8055
2011-08-29,6.3809,76.96,1073.45,2.981,1.451,1.6398,29.97,0.8188
2011-08-30,6.3802,76.75,1072.15,2.981,1.4435,1.6279,29.99,0.8173
